X	Y	PC(38:1)	PA(44:0)	PC(38:0)
0	0	70.06190027798944	103.66439735270664	38.471585222026434	
0	1	105.7452531300473	101.44856640125002	-0.0	
0	2	35.055644269989834	159.49463103071494	43.824766043893135	
0	3	108.91248378376467	70.55813324267798	92.88732739684967	
0	4	88.24131331712843	112.49403127209982	-0.0	
0	5	139.10240524265728	90.47694385578258	46.73448593200642	
0	6	105.04622258053968	71.27269103391693	96.07390340100517	
0	7	137.22558061103442	56.062396760225226	19.578393411161912	
0	8	105.33468693770861	-0.0	161.26339444885159	
0	9	125.21437022387389	61.87773091397982	81.9745929829395	
0	10	70.16400220529741	154.5855729572267	52.29244890862387	
0	11	108.57559423590779	120.99355085013156	37.24932037552683	
0	12	70.09593188141919	179.66103285593545	-0.0	
0	13	105.78619725969733	88.80288638659201	-0.0	
0	14	138.93067385742802	52.91001791742746	-0.0	
0	15	52.61791714709453	98.27635451060566	56.426458013533356	
0	16	124.45720026553111	91.1799136132013	-0.0	
0	17	105.7687935562266	113.65626923480511	-0.0	
0	18	70.12447488833455	154.7813872152246	29.311834562796687	
0	19	123.21182041467706	80.82151929929553	46.81470436786544	
0	20	151.88394121698894	11.674693950131772	96.98737291908887	
0	21	124.07176172396304	97.35806631508582	47.63746790028856	
0	22	135.0088149226738	38.599424820054665	10.195395743277931	
0	23	109.14912742717296	69.6795282418333	4.289199139302365	
0	24	105.13429759831577	105.19205046375113	26.416331212347362	
0	25	54.04493384910707	131.8116922234902	49.44528810983803	
0	26	105.06933835943836	89.31179115613476	-0.0	
0	27	105.2253110402354	71.63378667048717	59.94708779843869	
0	28	90.83029145675657	96.61172333403059	57.75164193322543	
0	29	70.5255304470669	143.01494172814975	34.349440340424195	
0	30	35.035550947757514	191.22283280306104	18.762582582566825	
0	31	87.593758294182	98.75367868862988	75.26078173435339	
0	32	105.23022699530998	71.68227537975939	90.24806576118097	
0	33	105.16191464639725	70.41064734736085	104.2069514164836	
0	34	87.5907452785867	115.45454495390516	44.27385882554335	
0	35	136.9858075062171	1.3706074821863492	81.0474992625115	
0	36	123.78905536330122	118.7316216740371	-0.0	
0	37	135.16455441707498	38.50013749797371	88.76047642785234	
0	38	120.20122256659552	62.568127926014775	85.8161849091859	
0	39	106.6800895425285	70.5664683051873	102.76370666186183	
0	40	73.19329600329787	123.61657495406031	27.552537981935238	
0	41	124.58180218605716	90.01163482039507	-0.0	
0	42	52.88947195943624	149.91559468587988	36.072258952494224	
0	43	106.76281398793373	67.77547923400418	-0.0	
0	44	70.13720015625701	120.33352887040738	67.83582778129247	
0	45	102.8109598266158	37.20946911552545	111.024877036071	
0	46	106.54012350449202	105.37606803488846	51.33870003275804	
0	47	87.49810367291515	63.014371215912014	58.70335295494848	
0	48	105.91481128212332	114.80904565520795	-0.0	
0	49	129.2190929744179	93.73969892996016	27.765744573395907	
1	0	71.35067249255164	142.51067525892532	35.18104699592472	
1	1	118.39252244199285	29.0527251281655	86.64082077148585	
1	2	70.09384379340896	141.58219048716725	46.661692030183964	
1	3	52.85488525035946	167.98057310182625	37.88648293850037	
1	4	53.178144714817094	157.7728024033538	-0.0	
1	5	122.63892701641491	127.6568360085328	15.00868152201342	
1	6	87.65112693836225	136.16160656724497	56.84417434604738	
1	7	135.15143152581453	20.20411428623831	108.05238516178642	
1	8	70.61134291315128	122.05348456966993	56.37520381329172	
1	9	135.03064205654806	19.797587428209976	96.93971749829089	
1	10	151.93987354884095	45.617068372650174	51.522221903226544	
1	11	119.9232074735357	46.72895389573802	109.84553281239262	
1	12	137.87527701430008	73.62787263134683	39.962519158059386	
1	13	105.19797734533027	127.75939239610969	1.1195448201412421	
1	14	70.59976843601426	141.1352547825364	6.780777987389865	
1	15	105.13952244593891	71.59033478598991	58.59933233993385	
1	16	87.65781338523941	114.5924191519531	80.90870801734066	
1	17	87.58411229104009	116.21450093311755	58.67070941763168	
1	18	70.1202664180171	107.67800991112803	89.46541742011911	
1	19	138.9440751759939	91.06941770043052	30.305680680538202	
1	20	52.55861294419638	167.75934377316412	50.75998489493393	
1	21	121.50404252204423	95.14810796691899	50.59394882195397	
1	22	70.15621387423265	89.82867529474855	58.57074654463856	
1	23	88.0704242012412	116.35139806028248	42.52863517622903	
1	24	87.56881578891672	111.01508995494245	15.057008329023143	
1	25	88.05815095710383	121.79286160072449	46.64525491557967	
1	26	71.55098675046905	140.17101131309624	61.0602373834366	
1	27	52.5352260274935	163.00581394786624	29.482102727612748	
1	28	70.61519430442748	177.90380203998805	16.25613004391744	
1	29	86.81274417708055	62.181883862960824	56.82546036511077	
1	30	123.47529183994644	94.71840152495656	-0.0	
1	31	88.31740628014508	150.15600686344337	-0.0	
1	32	122.71582319186932	98.41306223095549	28.96019165788273	
1	33	70.48282068508735	137.508265317822	2.39579705459003	
1	34	87.5490170401157	128.53272217151968	39.02157386435731	
1	35	87.60873840530823	123.30622866865136	25.43929688053114	
1	36	89.22229744306904	62.91527570889169	103.93294751229718	
1	37	118.2190370832424	47.98889228996138	40.409194854535144	
1	38	107.94922380396338	121.2087003962816	5.055425510710802	
1	39	52.58863404201854	102.3570717409393	49.62656087588813	
1	40	88.1865826188682	140.97378396474193	-0.0	
1	41	87.59873154998883	47.955275019577705	127.54426181801301	
1	42	105.15732173565719	90.19541647367555	49.91507012884581	
1	43	119.90974715263873	34.75326733996653	60.798354709912864	
1	44	106.5532006150955	70.0014358364508	69.63854557038596	
1	45	88.1921453548014	149.67224621682226	29.277027461453162	
1	46	52.579538256273366	181.0572615608082	39.73472359152996	
1	47	35.4040762999965	153.26310456829108	-0.0	
1	48	122.6650107006153	92.6397270608701	17.246195669179176	
1	49	88.06505847099147	115.88426925656098	43.981885330298894	
2	0	105.43806733478563	108.27343338003062	42.62775457775487	
2	1	135.02011387381182	57.21976600130641	68.7640771606706	
2	2	137.03471953828327	19.675070196696865	13.304764419981652	
2	3	52.8367125688329	164.14630259707275	0.49954916536865634	
2	4	70.15801892816893	89.89109289918073	108.44092187475752	
2	5	70.04022534472404	151.45199859102118	49.54730584043898	
2	6	105.93358031314322	103.49639752301522	-0.0	
2	7	135.1135998084125	2.486495047681997	79.75326843318886	
2	8	88.15247615204163	55.91882747307683	-0.0	
2	9	106.66349064475664	106.2042003635889	49.19398471845326	
2	10	53.13948954347426	123.81002331210256	-0.0	
2	11	137.5763178297781	38.280789024821246	93.43043187333971	
2	12	53.62959101966021	162.84146488459297	11.913717661477362	
2	13	135.10266227454497	38.46484336347761	67.33967139143623	
2	14	87.62743492565336	114.0643834727089	42.013579282962375	
2	15	56.30205568858486	34.11726245539227	-0.0	
2	16	104.16268818557772	36.55961026587757	-0.0	
2	17	70.62317155048041	119.88836173353411	-0.0	
2	18	121.5413632411427	62.88900128241271	64.44311027418483	
2	19	53.01990209714186	152.2136833363519	32.56792611225305	
2	20	70.29786928961259	133.12532783204608	6.025588210896496	
2	21	105.19395625340371	106.94272980088878	63.12202194235767	
2	22	52.87840095156366	171.13030186463357	-0.0	
2	23	89.50205235974117	98.6651180473331	48.66506191759785	
2	24	53.083968685396556	152.62574583591035	-0.0	
2	25	120.9347786045009	27.19000344736279	79.91411005872817	
2	26	118.15210516883589	47.34602602632085	83.70133681877098	
2	27	87.5891061489201	99.80062669526882	75.28981822330428	
2	28	87.57671112603335	80.60459376419414	96.30189821684576	
2	29	89.71669725221933	133.1022847317586	36.30319920000318	
2	30	135.01046656920394	3.0461598969777346	20.828061150074074	
2	31	105.21143284517044	89.20576517671302	50.36064565215002	
2	32	122.63780438188168	79.15351076997868	26.45873598079864	
2	33	104.30233999524913	54.61395962452145	97.64594767711505	
2	34	70.69441023774128	156.952093182814	29.8019225478378	
2	35	52.81318022239379	132.56454166715716	-0.0	
2	36	125.0326207576739	89.75061251400871	-0.0	
2	37	70.08048269979936	76.17716147386625	48.28181017657399	
2	38	90.23112721772938	63.63359145361047	-0.0	
2	39	121.59404766844865	65.83768334507766	40.859928421549604	
2	40	35.261846557782206	172.99495251574749	26.708978093171265	
2	41	109.96196092429139	86.67481322879061	48.93505672687376	
2	42	105.13991285981487	107.27600498516128	42.89679016378554	
2	43	104.22720860319488	58.206817179009164	45.95002679966506	
2	44	104.89562992894308	54.210869302749906	66.80790893222535	
2	45	88.39655858672977	61.24281439945441	-0.0	
2	46	88.18098944992681	184.7634528106184	3.4973169162602162	
2	47	122.78198454730415	44.94124774625386	-0.0	
2	48	122.67113487616817	97.1754821875168	45.09213290549905	
2	49	103.59756916068558	36.803139311450465	43.83934297244054	
3	0	134.9819462708278	58.69539502802883	80.52182561023828	
3	1	105.1992961525538	68.54843053874887	95.76293350910099	
3	2	69.76728880453466	36.95109687377703	75.02807783900937	
3	3	88.27094532441683	133.71041829524555	4.751159315154813	
3	4	70.37539156677315	39.30704979208668	124.33767609240967	
3	5	124.03958000212064	82.44974764450929	27.14216068263115	
3	6	88.15836916218339	88.00876194837673	-0.0	
3	7	70.06124826626399	140.91438697026027	62.52757324948946	
3	8	71.26276082152664	73.36709525206837	47.12393393590707	
3	9	86.8007426215452	60.586418547219445	97.14860102389838	
3	10	110.34844694877356	52.188779671031874	62.67350746520245	
3	11	52.83593438824696	198.6236532815877	13.430896116667368	
3	12	122.68710166422416	79.22768568489536	55.69930107363255	
3	13	89.09928762277006	125.0166903814118	-0.0	
3	14	105.11349905721937	88.57873150609174	72.05518736395703	
3	15	70.57608821186774	139.49524111772598	36.62496159966768	
3	16	107.96067498347018	87.48512384599917	62.30002864478245	
3	17	140.92528733109805	17.603264166601107	65.18567777316969	
3	18	140.27936451460513	89.67802188909631	8.136610627120602	
3	19	151.96831909794273	63.35365617595298	42.63337319648759	
3	20	118.155647671784	47.244386509964635	75.80029829076742	
3	21	138.9372143708033	56.736853249244085	-0.0	
3	22	90.24108356257653	112.71421234130356	50.45574599978064	
3	23	87.55787340671706	113.96415536791446	61.25195683318752	
3	24	87.72789516916716	118.36616951346042	62.9801921923664	
3	25	87.68177708392693	163.68007877159653	19.603363683991503	
3	26	70.47878197821365	89.22600240462805	-0.0	
3	27	70.04272173744386	72.19690886046516	44.90537650163564	
3	28	105.79895899259711	107.58939625564338	41.95732297576289	
