X	Y	PC(38:1)	PA(44:0)	PC(38:0)
0	0	0.7003920551249161	1.0363081791539392	0.3845912333330404	
0	1	1.0574525312995111	1.0144856640115774	-0.0	
0	2	0.3505177424315195	1.5947702335253813	0.43819927935101083	
0	3	1.089124837836656	0.705581332426138	0.9288732739676517	
0	4	0.8824131331704816	1.1249403127199749	-0.0	
0	5	1.3910116868294164	0.9047613955521157	0.46734070482808876	
0	6	1.0504622258044414	0.7127269103385211	0.960739034009178	
0	7	1.3722558061090961	0.5606239676017424	0.19578393411144104	
0	8	1.0533468693761279	-0.0	1.6126339444870488	
0	9	1.2521437022376	0.6187773091392355	0.8197459298286495	
0	10	0.701639472507981	1.5458545188128328	0.5229240795164798	
0	11	1.0857559423580905	1.2099355085002155	0.37249320375492956	
0	12	0.7009593188135543	1.79661032855772	-0.0	
0	13	1.057861972596011	0.8880288638651125	-0.0	
0	14	1.3893067385730165	0.5291001791737934	-0.0	
0	15	0.5261327942158579	0.9826769246579408	0.5642148460451442	
0	16	1.244572002654179	0.9117991361311837	-0.0	
0	17	1.057687935561304	1.1365626923470176	-0.0	
0	18	0.7011830338077557	1.5476776523085027	0.2930925488988135	
0	19	1.232080197564547	0.8081902623514928	0.4681326029626188	
0	20	1.518839412168508	0.11674693950121154	0.9698737291900066	
0	21	1.2407176172385017	0.9735806631499726	0.47637467900245234	
0	22	1.35008814922551	0.38599424820019557	0.10195395743268658	
0	23	1.0914877879005562	0.6967930567596918	0.04289185439018553	
0	24	1.051317593056795	1.0518951077676804	0.26415693433996	
0	25	0.5404493384905792	1.3181169222337032	0.4944528810979306	
0	26	1.0506932171334409	0.8931177700650256	-0.0	
0	27	1.0521547802948967	0.7162709269365665	0.5994148591090166	
0	28	0.9083029145667396	0.9661172333394271	0.577516419331729	
0	29	0.7051729673563024	1.429982450262057	0.34345430113517983	
0	30	0.3502602066456662	1.911708168449876	0.18757478831646193	
0	31	0.8758453000238521	0.9874327466235344	0.752528527623784	
0	32	1.0522127513653696	0.7167617742079788	0.9024038842395288	
