Formula	Mass	Initial estimation	Number of pixels	Assigned
C37H65O15P	819.3698148921501	0.0	0	False
C40H67O8P	745.42106261529	0.0	0	False
C38H67O8P	721.42106261529	0.0	0	False
C36H71N2O7P	713.46359613257	7.24630283658215e-08	1	True
C48H95NO8	852.66947552445	-3.614494594138244e-18	1	False
C38H68NO8P	736.43196165176	1.7625538079856327e-07	1	True
C38H69NO8	706.4660246854299	0.0	0	False
C40H79O10P	789.5047922429301	0.0	0	False
C45H77O12P	879.47897141879	1.0720500126834607e-18	1	False
C47H94NO8P	870.63541249078	0.0	0	False
C46H89O9P	855.58812794543	1.6402753604135273e-17	1	False
C42H73O13P	855.44258590991	0.0	0	False
C34H66NO9P	702.41122620742	0.0	0	False
C34H62NO13P	762.35958455914	0.0	0	False
C47H91NO9	852.63309001557	6.275078311374301e-08	6	True
C42H66NO10P	814.40614082762	0.0	0	False
C43H80NO9P	824.5207766592	-2.651004874341035e-18	0	False
C42H81O10P	815.52044230747	0.0	0	False
C45H73O8P	811.46801280891	0.0	0	False
C33H59O15P	765.32286469853	0.0	0	False
C46H70NO10P	866.4374409567	0.0	0	False
C44H83NO8	792.57557513721	1.1409039438123166e-06	5	True
C45H78NO10P	862.50004121486	0.0	0	False
C44H75O8P	801.4836628734499	0.0	0	False
C42H80NO8P	796.525862039	0.004350675568084515	7099	True
C43H85NO3	702.61665210075	0.0	0	False
C40H81O7P	743.53569844687	1.489879849413926e-07	2	True
C44H82NO7P	806.5465974833401	0.0	0	False
C43H80NO8P	808.525862039	0.0	0	False
C38H70NO10P	770.4374409567	0.0	0	False
C40H79N2O6P	753.53128177053	0.0	0	False
C43H86NO7P	798.57789761242	3.066562154792933e-06	1	True
C37H69O13P	791.41128578083	0.0	0	False
C40H83N2O6P	757.56258189961	8.474218588927289e-07	8	True
C42H81O12P	847.5102715478699	0.0	0	False
C44H87NO6	764.61704602589	4.048216450073296e-07	2	True
C48H80NO7P	852.5309474188	0.0	0	False
C45H75O13P	893.45823597445	0.0	0	False
C48H88NO6P	844.59863305676	0.0	0	False
C42H77O12P	843.47897141879	0.0	0	False
C42H83NO8	768.57557513721	0.0	0	False
C42H85NO5	722.60648134115	-3.245579539542689e-18	1	False
C48H80NO8P	868.525862039	0.0	0	False
C43H76NO10P	836.48439115032	0.0	0	False
C43H76NO7P	788.49964728972	0.0	0	False
C50H88NO7P	884.59354767696	0.0	0	False
C41H73O7P	747.47309818871	0.0	0	False
C40H75NO9	752.50788949925	0.0	0	False
C44H73O10P	831.45784204931	0.0	0	False
C39H77O8P	743.49931293799	0.0	0	False
C38H68NO10P	768.4217908921601	0.0	0	False
C42H79O12P	845.49462148333	0.0	0	False
C42H84NO9P	816.55207678828	0.0	0	False
