X	Y	PC(38:1)	PA(44:0)	PC(38:0)
11	39	854.8799211635313	2950.0339364487086	793.5388171894923
12	0	9094.944776051036	1759.061420109611	973.5119012740715
12	1	15294.149349842673	1783.5747769008967	624.5603018425852
12	2	12320.736519354918	2071.2332235299887	1141.9330693850602
12	3	7064.289153426731	1547.5482745246495	810.2903344269994
12	4	7712.867308769859	2197.7731114843655	914.3350326949536
12	5	12879.719034514846	2700.9883319602604	686.2080616030004
12	6	8904.01757913163	1996.3045883401833	1069.1585686432632
12	7	15933.903224949378	1646.819096367683	1136.5591740744771
12	8	11140.619166749655	3067.928785478296	843.2437921092096
12	9	13783.01471583118	2235.8976277107563	906.1718496571751
12	10	9615.980928719753	2188.1748548850173	2854.5079876290088
12	11	7947.501735189561	2198.330113468697	2162.311733376579
12	12	12392.884575504682	1326.8226399206937	2173.8791298149927
12	13	9312.713059538672	2539.7208715485044	1627.3210009056368
12	14	7899.655111969772	1788.7597308184513	1647.0195912454656
12	15	7698.447336596754	1585.4974260926017	2131.393222820966
12	16	12932.457129781082	2094.976645918429	1565.562638425294
12	17	9259.131720796799	2657.760590587881	2306.2673952559235
12	18	9203.359956059241	1516.845615867742	2076.9899626400024
12	19	9367.994919337098	2319.8620438956173	1834.5904128797415
12	20	958.9932597729631	3589.470134216228	2340.2587550288663
12	21	1163.8240273497765	4331.103444840582	1611.79343050382
12	22	1060.186895783554	3292.685755216156	2117.739335189656
12	23	761.9581068185578	3461.9773670006102	2161.588570301889
12	24	1469.454451265362	3935.0109096622436	1857.3114567037944
12	25	1149.8652279747648	3789.4691139781917	1971.6075938764498
12	26	1251.063336127934	5613.4022784927465	1407.9732857947065
12	27	1233.7080993060176	4764.640249294556	2125.186927983438
12	28	648.495990292044	3869.8913258131065	1851.4966316928558
12	29	990.5096606288213	2772.258777727276	1528.9075991017962
12	30	1023.0504649792465	4823.520793741522	1367.0254144795645
12	31	687.5202926114218	6292.726442477245	858.9122027139134
12	32	809.8356750372527	4210.216713891277	957.4269607947404
12	33	888.83052212328	3541.360949023773	1124.1800727945622
12	34	808.1396574790052	4030.9440234399376	676.2057210527646
12	35	806.3304324108007	4252.206854679957	757.650608513899
12	36	1014.0078513909161	6054.448964710213	198.48523044081202
12	37	885.10129621372	5542.1179958794	1071.5243832187855
12	38	838.8094681065238	5030.041721598475	778.2963587539481
12	39	831.3104349188443	3859.4372701944094	1390.8493873392417
13	0	9891.997394109165	1537.0261713024859	1089.7033690008327
13	1	11409.810725273994	3137.6136813810876	861.7707827993648
13	2	9560.679870280957	1864.8135487619818	782.3778959577753
13	3	11551.641568387946	1180.0319280693896	809.2167301082177
13	4	10541.294501457607	1935.6524250683724	1862.6334481695544
13	5	7006.901480217911	2977.10184930061	1167.1202882915006
13	6	11085.57898753276	2357.432134227295	1445.5280637040837
13	7	12226.776719718015	1892.9992103167363	879.4046336659086
13	8	10046.39887988976	2701.4245129797937	1040.0066000052288
13	9	10483.261144916973	2696.41097504322	665.9936473030389
13	10	14758.366520368287	2239.6990599654555	2001.9865215007899
13	11	16744.36441048595	1537.8874674602077	2467.3703113511333
13	12	7994.594184828183	1964.4551687313017	1289.625411025343
13	13	10511.153268572036	1211.230247233463	2844.0539135685103
13	14	10773.19156031877	1504.735270275323	1962.755109326343
13	15	11700.212662208727	3020.9007202258817	1522.7383721463993
13	16	9594.737411386306	1264.2210609814529	1749.5769901304475
13	17	14893.382760501167	2906.7714812039408	2683.482735302243
13	18	13052.873081956457	2591.406672839011	1814.4159776294423
13	19	8498.017931899903	2777.2239165801884	2912.544428647755
13	20	1028.3999088980502	3164.0987335089058	2118.7420396559173
13	21	1169.801768134345	5140.394214403558	1750.973772568363
13	22	1351.7079746379202	4091.0556200890433	2196.661528103371
13	23	925.751031234051	3921.431100031011	2355.502922606435
13	24	1307.0115049902781	4489.482691471431	2391.06952960544
13	25	1344.9178055694097	3873.0569013872737	1411.9161579616832
13	26	754.2959389822632	4372.652803992093	1863.9011196295164
13	27	1234.2854597311175	3822.5767233682554	2132.237727556526
13	28	1296.574607251316	5076.659765126538	2174.489349660259
13	29	964.1629765819	3954.3448574267113	1306.7002327642767
13	30	1252.444849962842	2645.6125862750305	928.9766551036588
13	31	818.8523946835618	3589.1710185821485	836.9605719836057
13	32	908.1572400733795	3837.0121645808126	323.62126495405835
13	33	1038.8393537477436	5304.941396210667	1392.954287672783
13	34	1116.1586381494974	5309.686568406252	1133.6957563742133
13	35	1004.5789989145237	6884.517457752468	1011.1635047786542
13	36	1310.7958772508362	3768.8796516025113	883.7858983474639
13	37	1059.7074950463755	3417.271307121827	906.292770492775
13	38	701.1075939898637	4614.144666428356	767.1543799755977
13	39	953.008193859441	5081.099588813628	1270.4916195025683
14	0	12774.163888683057	1880.288479095465	806.9688513200736
14	1	9780.426274005817	1565.2325886538106	1265.9597429211765
14	2	14289.620400648844	2327.5980311391445	928.9206020832453
14	3	7847.4185121219725	2005.5129355567403	1160.4111265958395
14	4	12883.677419453104	1775.9015102646954	846.2281285602264
14	5	9600.02813717968	1612.8972663246739	832.697409290777
14	6	8601.053354828446	1883.0348710163835	1012.0858408532957
14	7	10898.54203552729	1354.9063413205263	1144.1289589854282
14	8	9332.351388129537	2212.0235704009224	792.1562369408904
14	9	9453.880482432636	1994.6011416341455	1446.7735375326206
14	10	10967.302994337611	2000.9464130522567	2123.4454831534913
14	11	8671.081474010149	2665.254970437229	1374.8217265200321
14	12	9947.779707078376	1853.1615071759568	2497.549591841231
14	13	8579.381554566977	2111.0863808020763	2290.2148312639506
14	14	10835.84203289135	1472.088351490133	1841.2650941842242
14	15	9484.82607720844	3273.2152208988036	2279.6049625028927
14	16	9376.168426498742	2132.6950886328145	1976.5045070898475
14	17	10930.036572319788	1818.8983846456315	2537.7331189315864
14	18	10385.316990631194	1732.9492953329013	2813.8885800120847
14	19	12020.619104879577	2224.0846217187036	1583.1009795886673
14	20	1083.9646221658031	4573.24674956151	2628.8625072805667
14	21	1367.7073149365058	3406.8523024961187	1305.9782731217679
14	22	877.4453307386208	4050.6062182207693	2359.942035359544
14	23	925.3248715800898	3797.01190303346	1874.334567112424
14	24	1538.0250430137407	4903.40288493907	1581.2744069615123
14	25	686.2773117766117	3926.251999438651	1764.1110616593774
14	26	1223.3058699386845	3298.0768408834515	2384.8332133199247
14	27	858.9242812803819	4259.483999447424	1232.872337990222
14	28	1114.8504591273463	6172.813591307015	2552.4350099473913
14	29	1402.4505895721582	5038.514119997325	1198.3189853473586
14	30	1361.8723775690964	3912.329070653229	788.7776775908097
14	31	811.7044287974932	3732.1550911305208	1278.964224739358
14	32	1068.794381727082	4475.62330005624	1301.317080156954
14	33	971.0970811682855	3930.7278233714915	1168.5782385610216
14	34	1026.350837257011	3085.0341339190136	1531.2696916364025
14	35	1044.0738903376873	3902.419971647635	1333.7241501449187
14	36	1075.9438164665853	2863.6216875969812	691.0957005617155
14	37	1152.4078543671928	3385.704915889433	829.8110479326289
14	38	1393.5187023819492	2848.1744100828414	1134.8449434886056
14	39	1016.8221512145257	4202.805369146351	929.6821495773704
15	0	13112.757198696436	2533.5635768302654	978.2811014560656
15	1	9485.86887597623	1696.5615950306023	1127.0294970698174
15	2	11117.715610859641	2475.4973372599943	1271.699668387545
15	3	11794.714603800381	2190.432996622117	1002.110315146294
15	4	8800.820395459654	1919.6975451220733	963.2193576387532
15	5	6426.410357137981	1821.995344934125	1266.2780063430705
15	6	9354.779376788925	2165.2884557663792	727.5866776948766
15	7	5228.529093710029	2079.37447931186	1065.5524728482617
15	8	11424.825780422449	1985.2033017083309	-0.0
15	9	10026.978491854592	1463.1923658294784	768.6901590601561
15	10	8930.476326103459	2039.4750943846734	1868.163752890657
15	11	7643.972882151602	1138.309837712624	2459.3368279183974
15	12	7934.956132132329	2748.7598351791376	2037.2690440552774
15	13	11258.442956005707	1876.5502909632012	1808.2198146271937
15	14	8300.623434478162	1151.3804435068314	2083.9846440054976
15	15	10051.626500273558	1756.4294900217649	2624.781444664286
15	16	9401.412315551677	2356.4006421102035	1799.7076045767608
15	17	9699.647370048908	2650.169980699343	1336.6929566796096
15	18	9187.975384128951	2531.998223663599	1983.4585793290014
15	19	11145.515372715872	2067.8010155819175	1540.8244965477622
15	20	895.8181301672965	3714.2383145260287	1390.99456570155
15	21	992.2564311604949	3886.379898832107	1544.7492123848338
15	22	623.8275385137755	4198.396835512177	2129.388691221921
15	23	1526.2576667250942	4627.921099742013	2775.985419840398
15	24	989.119806354173	3018.420535615899	2346.6330036767304
15	25	1326.1681944306306	4005.081292207318	2430.1761267044853
15	26	570.4403166244468	4452.853702937534	2440.4408301819576
15	27	766.0903337202209	5323.490984573823	1591.3995633072225
15	28	687.2026949467698	5184.8839662662185	1368.1584152979956
15	29	1071.378954811708	3743.3241775757606	2432.2252125143655
15	30	951.5572084701881	2680.740702261418	991.3644320494
15	31	854.573171702865	2630.7935000605457	1109.9156673615837
15	32	1001.7247427146272	5149.174133212	1597.2450441882438
15	33	821.6791846428448	4769.6516277073115	1104.4214937045958
15	34	1075.1545474178379	3756.9255820395424	1005.6764916384869
15	35	1053.9536836060372	3847.1189497883975	1200.066361396507
15	36	1041.9444936988177	4483.024552512735	211.43341795603178
15	37	758.0921879944334	3815.584161547709	1159.052482950737
15	38	1030.107736702881	4768.012089683766	1160.4975632691014
15	39	1336.7994516117074	3542.235956499629	661.4127240517001
16	0	9010.094467221134	1460.8165490143153	556.0142198444472
16	1	8119.180298064749	3046.105322584633	1003.6867862890899
16	2	10150.445669782632	2309.000101722481	913.4985760225225
16	3	10977.074582616573	2251.4006112636985	984.0688161427762
16	4	10937.68500478846	1345.5857880405033	1238.7924591696928
16	5	12812.610826757422	1906.7192996868393	1919.5355050867915
16	6	9238.399207506947	2827.670785750212	897.9157844602998
16	7	10618.363164662847	2504.8834873096735	651.1409114691469
16	8	7218.057124813677	1692.434877197303	1171.5950285475938
16	9	8566.592722419105	1866.5194099625053	1211.2052966322178
16	10	12737.85779989275	1904.710567539145	1894.3888615441201
16	11	12980.25349064596	1548.6707984852173	1672.970788108898
16	12	13154.433108310284	1896.8788651030054	1594.9750943754368
16	13	9563.521018448437	1392.6523479519863	2015.407488091136
16	14	12045.840513763203	1587.4658072321092	1418.771947427861
16	15	12379.186628886795	1631.2572699827845	1418.8496825699792
16	16	12953.544142441322	1505.8687256542626	2653.753857874561
16	17	15506.83857366642	2199.2004979043163	1879.2561398680525
16	18	10555.811263138163	2079.7232941520647	1965.0502545022528
16	19	11418.93771922159	2418.438685057142	1993.3472630783876
16	20	1185.9890704022844	5793.298652877038	1754.6376854931364
16	21	1173.0885669847594	3808.211176105917	1732.6553837052259
16	22	1044.388992401082	3428.1281645316376	1944.1938330299006
16	23	727.9113752539358	5269.709430704254	1914.3110674886761
16	24	874.6206358302277	4541.513533869105	2248.524648994279
16	25	1310.9566177449149	3799.332388222059	2194.596114893327
16	26	949.7018672316188	3671.5658983552144	2026.921957582301
16	27	1082.6923334793319	3118.559724216886	2367.0896087779925
16	28	851.2734299020555	4970.1402601829905	1783.565706952755
16	29	1173.628982169644	4028.5151367078897	2092.8507823389523
16	30	1205.1165785558387	3116.299466024816	1006.7206734245618
16	31	759.035010737613	4046.1780289113035	979.0700490498516
16	32	1120.5512865457092	3683.3091636493255	1061.4393788689506
16	33	1079.4466710960146	3403.8136387058157	1381.739912725137
16	34	1038.5948273064819	4679.137885310916	1366.5827596111449
16	35	904.0104116957872	5401.739680185746	460.57117928908394
16	36	1074.9262361382364	2741.8230746472095	1352.26610934595
16	37	1000.8050983890514	5174.46892913699	1244.5094198886895
16	38	1056.249028852313	5498.717385789066	802.967567507514
16	39	959.5515565057066	4282.973113712745	507.53204225693975
17	0	11435.24580575834	1871.5279676488437	857.0566650005
17	1	9386.316285255607	1866.13565224693	1166.3413451491226
17	2	8032.63437243988	2264.0683930644927	812.74600260777
17	3	9758.492810720561	2468.456320601665	1175.447336775754
17	4	12408.48459386582	2386.903842527648	1267.2854683048506
17	5	10322.182177712777	1571.595303024809	800.0445420550999
17	6	11217.986969366813	3126.8922923192213	871.7937267604796
17	7	9943.816656572175	2975.0274936681353	1327.8303135410067
17	8	12281.82861699735	1819.3342703159303	1213.1879044740217
17	9	12232.472276570974	2945.5663165919004	550.8869237611719
17	10	9577.509933442068	1954.4853029797384	1363.5190366936388
17	11	8624.863727512968	1951.2078001307784	2226.6396607137567
17	12	12371.926458628908	2438.2159530299014	1955.0717907165235
17	13	11892.318938500555	2113.0722428442728	2001.3736833140924
17	14	10456.132782206316	1640.4247952403823	1421.8833084450537
17	15	8474.308589392218	2228.82009419636	1720.3053766425317
17	16	8097.13260517603	2069.135764019415	2000.540174218869
17	17	9084.123755686645	1640.9429851759344	1784.5558091326523
17	18	11577.400407140969	1947.2691195369573	3837.6543306307335
17	19	12510.282821604746	2439.220984411997	1443.6782817569995
17	20	1009.9922400295405	5234.891283498697	2204.734967910837
17	21	1132.1982596184876	3897.628372870446	1635.9080328971788
17	22	1289.4015062210954	4555.554447097822	2005.8647398884023
17	23	695.622365122344	5264.760977231165	1647.7212252992028
17	24	961.7853289965595	3793.7476889073446	2642.479589087795
17	25	1053.8839609841916	3345.3874916952445	1583.5455794467352
17	26	932.2906344216549	3334.0018841672872	1448.1414350687057
17	27	776.3377612218516	4195.329180000247	2358.153091296505
17	28	994.6667915074877	3571.1101298843	2352.347736041887
17	29	1221.0742624226646	4662.598233003195	1820.6599611130334
17	30	1046.5702501801177	4416.670421150685	867.6341318026043
17	31	1092.469538142026	4732.324976436247	1322.0701999572416
17	32	1147.2015652288683	4309.944301672395	925.5955425340615
17	33	1098.5012500292737	3415.2962164732007	993.489489114774
17	34	1176.0249821824607	4000.7927688715745	733.3273271551308
17	35	1713.0841201685137	3555.0038965062604	381.8635368278158
17	36	723.5058902066409	4499.819027389327	1068.5577260671403
17	37	926.0285348693787	4806.46559538766	1180.6088023728496
17	38	935.6312388082325	2944.468778153138	1373.0305283400085
17	39	861.5019870721715	4063.2772957073284	826.7088202416397
18	0	12067.301686036613	1441.917570677052	1055.1971771128146
18	1	9717.82951909748	2267.563881027091	552.7725499687939
18	2	7744.048283601714	2760.490225746229	1027.0435390304303
18	3	7647.739172602442	2343.7981544215177	1055.983292133429
18	4	8350.177769623951	2982.6391175655467	1037.6911667252007
18	5	9702.373530371633	1959.8217685865409	1103.3487158104674
18	6	7608.223357902256	2243.082588560407	1084.3707003707536
18	7	10027.878440215012	1731.5792158282907	741.6131511776924
18	8	6254.123963903462	1838.0445699985742	805.7889768038008
18	9	10445.97124671579	2111.39726407254	666.7400737125217
18	10	10253.279611234575	1164.6298158717582	1931.494451685117
18	11	6320.4662357383495	1732.605910606368	1591.5816675898686
18	12	12192.162724461954	1387.9146439839592	1705.7235802568403
18	13	10358.906055829006	1478.01219965629	2376.21364683756
18	14	11994.911060862707	1356.7508763653416	-0.0
18	15	9213.967377465335	2188.348509217736	1758.4831900611025
18	16	12289.569342114792	1465.2243197182308	2667.062524416084
18	17	13416.98610725685	2597.8343870862973	1642.027963708798
18	18	13009.472082767552	2355.1673046306555	2401.3318235087145
18	19	15175.23248731789	1272.8535438676822	2121.5561161467663
18	20	1403.8188804734823	3876.3330201604945	1422.9469264544018
18	21	1018.5162451997593	4947.001234419704	2213.7225331233644
18	22	1754.1622406075921	5516.960317090217	1874.2084713030715
18	23	801.3170330965693	3658.913724662982	1114.4911526540307
18	24	1053.3954527940807	4017.0555380254377	1881.4722940608228
18	25	1109.0607413922774	3530.4662774168983	2168.5439044492664
18	26	1009.525667353279	4557.139209600442	1967.3503993925594
18	27	1476.2566738224216	5441.679851746315	1140.7631286710464
18	28	1169.1659429227789	5973.254838574995	1690.6751838357602
18	29	1143.324124137973	4486.095102255795	2493.101440820087
18	30	916.056951715161	4468.943291106293	788.9602765451265
18	31	1003.5487673717095	4238.430232369273	1211.5839503188126
18	32	1131.9364811802313	6517.308186967414	873.3474691703931
18	33	1212.2320843858158	4966.86911592382	722.1461694043338
18	34	1253.6646688670585	5341.123730754591	906.324906627423
18	35	1066.599930524909	5080.77238520575	1181.998286056586
18	36	1117.0940709314061	4512.9091807736795	856.3045237970211
18	37	925.0502955221945	3983.178065118716	1079.680590877536
18	38	898.6792620940267	4488.13214961294	1112.2773151697415
18	39	1074.9957415956433	3678.87586405479	784.8852692470797
19	0	10004.43311745284	2008.342075124468	1513.5914107689603
19	1	6719.092535897641	2060.9394400590995	1525.2437829115163
19	2	7221.779897363911	2702.45000290015	446.19627669366764
19	3	10813.901151970582	1455.423298919108	1077.8605908976353
19	4	8344.545139048698	2893.6307313023153	1022.8157117906553
19	5	9035.984005989345	2190.2962865416866	1201.8948987343106
19	6	9794.530970984988	2244.3969357203864	1013.8727145591355
19	7	9547.289771433101	1854.5554669080705	1007.1211580506555
19	8	14483.355411427281	1854.598735371355	835.6852228654985
19	9	11582.53919328924	2260.7234645866924	1276.755484329456
19	10	9647.993945588081	2274.449049500366	2403.4268510119173
19	11	8634.623232405647	2079.510425353754	1853.598289225873
19	12	12922.877003044445	2365.405595398023	2172.138976988577
19	13	9341.014613744059	1528.5658392540197	1774.6200067239154
19	14	9105.219952644	1733.1858761843766	1794.6622041728074
19	15	10172.645280340113	2569.4286304306297	2649.02012360036
19	16	10191.291418624278	1211.3427688802105	2468.4314027945875
19	17	13706.521708956816	2445.180340229687	1972.176052829276
19	18	10966.43441851066	1840.3106526307936	1936.7496822116193
19	19	6022.262643508645	2697.9775249256204	1392.363930714723
19	20	716.3969379833819	4409.77314033492	1570.0770714975495
19	21	1248.3553252684655	3705.7302476490845	1412.650318232457
19	22	1105.050324832455	3362.248255573283	2091.923334012263
19	23	1150.7387806994707	5928.37424415257	1718.7887546701243
19	24	1719.2428938205774	4311.128332048073	1489.7090231927905
19	25	1135.2220627997297	2649.152986573587	1763.3477143586779
19	26	734.5078089206343	4317.883181315794	2170.404039550576
19	27	1225.043581783929	4544.846188223809	1766.7696925662844
19	28	1252.3619846572542	5200.203037099582	1154.5549874000421
19	29	1384.8909270867782	3556.6107070346357	2436.479228206902
19	30	1387.2056260864467	4813.219713635457	1196.1309647422852
19	31	834.1371144558709	3539.455195620671	818.7585657955842
19	32	1024.058052872044	3818.216134573764	854.7075412823972
19	33	1008.5128192881327	5499.098232945941	959.3324887799782
19	34	1225.1731840550535	3707.204816733063	762.8365660751862
19	35	936.7229694191952	4522.03196656652	745.0401273931295
19	36	931.8891953821687	3939.9131542548407	1130.7821708925599
19	37	716.6692121761513	5207.5075167735195	661.2961210231279
19	38	1141.8647955368017	4768.236534453433	1092.134083452782
19	39	930.3715188889023	3738.805053803829	743.0350445176147
20	0	7661.489708866942	2228.257233997309	952.0798760422686
20	1	12704.519355638327	1192.8343866498687	1048.898481510517
20	2	13362.46967254337	2106.473892783822	740.3543744308802
20	3	8078.568569734841	2243.25881862451	994.413331660639
20	4	11695.422917899346	2227.626952458849	1216.4341384827896
20	5	11816.55046821921	2999.2049911406916	-0.0
20	6	11565.920402066868	3286.0387566444356	549.7853178705168
20	7	8761.559171333003	2754.5435423602285	930.9356039076671
20	8	14312.741994956501	2542.7512175637435	1125.6586631578568
20	9	11485.537358323361	1857.0308476075945	1101.7097060043836
20	10	8626.732782963445	2614.494130790568	1494.396037089874
20	11	10170.647332920802	1605.606336855483	1150.8312880306669
20	12	9640.361983226168	1962.9634191654466	2556.7595557613977
20	13	11095.87854152806	2754.8898755293303	1820.9985034423416
20	14	13104.129543778452	1915.5980422496718	2090.2171636798003
20	15	9663.299019633996	2452.8856096135123	2402.29598418788
20	16	10844.128783189532	1887.2093866686257	1801.4352879015776
20	17	14820.471801182408	1959.3108219215583	1691.85803087137
20	18	11064.079592786778	3142.7189206583616	1724.018118687872
20	19	11289.687301059836	1918.1399327013742	2378.9468432087597
20	20	1324.0185825953058	4787.279370385824	1532.8416613037894
20	21	1165.5209338538832	4292.330506082829	2176.7716419991243
20	22	935.5391809143462	4559.190112398588	1692.6115083149166
20	23	708.9854845928872	3665.416886756268	2477.087440412607
20	24	1191.963765220836	3581.943867635747	2004.6164339374793
20	25	1044.5591898118835	4949.50013389735	2373.3407621621536
20	26	1136.0132329691262	4057.7986331047755	2112.9465825104703
20	27	1016.308548419503	5042.620595536646	998.5037918941059
20	28	1055.1473659566905	3090.4336419899273	2135.6465532727675
20	29	1135.4987239775678	5032.546120550171	1510.9434561878509
20	30	1042.785504968904	3519.5213427068484	898.6956239356772
20	31	699.0927081157861	3505.9691120245184	222.4388795361525
20	32	787.3753322893727	5140.860830238683	603.5941295115274
20	33	1156.5460911050616	3464.8946555141047	1290.1284065920809
20	34	890.3719393239392	4243.951767942791	797.7968280868929
20	35	1301.7323430806593	3246.4775040635323	1272.8605202384795
20	36	832.3362184557487	5440.984646695039	1294.0392945272654
20	37	933.5868528413215	4335.446262361015	1213.9944620980336
20	38	1132.7993883528493	3449.5066553034935	541.3172145480178
20	39	1061.9919239945502	3247.370091367983	868.6813144384208
21	0	6171.27321082233	1535.0192511049602	1159.0616560126662
21	1	13669.700526725781	1568.9695243602516	791.4177603422544
21	2	13421.255073199129	2253.007301422962	961.6121870746265
21	3	10779.599420378408	2801.0474007555117	-0.0
21	4	8059.004349402348	2059.524607593108	784.6567924126498
21	5	7477.024440375868	3027.165871122902	652.6891291793578
21	6	14098.569627754985	1663.3895740274045	1010.4490521995725
21	7	8852.795091177672	2377.132227534831	1632.2464830021788
21	8	8218.809386152665	1524.427744541291	549.7080765547516
21	9	11920.082148386766	1635.6466620159397	1002.1735174120582
21	10	9437.073391799328	1685.2910690148587	1968.705924062548
21	11	14232.754131013035	1649.8173209539448	2142.324555593353
21	12	10647.155955699638	1823.3181922418491	1477.5158664373957
21	13	10954.582096468615	1340.2943888320349	2567.433841026418
21	14	9763.285546196645	2671.597608593061	241.56656287938486
21	15	7479.323043704918	2051.8135866572884	2167.3492699160984
21	16	9123.796031396605	2646.357381080319	2275.178036535411
21	17	11578.113831438559	2501.261614882026	2140.3599444270203
21	18	10216.943395597084	1380.4014156475027	2715.3664135182444
21	19	9307.763047579076	2290.437946954775	2921.9699905645202
21	20	1346.338068829911	4326.7529969609	1423.1413525199596
21	21	1213.8555317928985	3146.0183897509046	1291.7867102258967
21	22	840.7865556494546	4451.207040699699	1785.0618004125654
21	23	1146.3339998933984	2884.3649513604887	1827.1481930214284
21	24	1235.7393634610662	3903.23253562814	2114.721958888297
21	25	1174.3528265379553	3568.6260771623183	1648.1232637775645
21	26	1645.8016159947865	3848.4908999470576	2090.581882128473
21	27	1655.8464399765069	2840.7216525616773	2199.666592564723
21	28	1113.528260994246	5261.046731458943	1942.9285482743774
21	29	994.9652387154243	4903.617387420757	1497.0981709523205
21	30	1061.4217133901254	4216.636323502869	970.2050850474799
21	31	814.2228849131678	4720.811330031855	852.7366226616934
21	32	1068.5632323183277	3940.5623471232116	920.134367114515
21	33	1097.9275447686873	3660.5784146082415	1088.6050052689923
21	34	1399.3254472407461	2805.099450228043	1139.8500420472592
21	35	1154.4638679250982	5215.63347547958	1422.0786081603167
21	36	1208.4637037726534	3343.528544074117	962.0101211526943
21	37	907.9320911026576	3996.301601529203	1210.7675379286964
21	38	926.6811050781035	4065.826442892841	1045.5325892929689
21	39	1262.6660193834814	4283.307588113603	768.5085689805218
22	0	14269.912196464666	2627.166316472615	1212.0732280480652
22	1	12637.482255435967	2291.5738876179375	-0.0
22	2	9098.728412117178	2109.0804729993265	1008.7835014894696
22	3	8568.814687487558	2415.937474380099	1060.1655967294155
22	4	14454.65962255719	1544.9285471814073	1138.9485596865252
22	5	18721.15219802222	2399.637909393921	1004.3614905017987
22	6	12209.917418552575	1761.1288599902962	1166.002264128897
22	7	7473.647669175557	2182.1635442060206	940.8595876502524
22	8	9183.306584497117	3000.546648117524	1128.5361371751267
22	9	8214.677741394162	1824.1875834114048	1044.8910183889013
22	10	7360.000265688107	2451.390222023273	1470.3334570744983
22	11	9697.230655490412	2512.1129839852183	2700.82953405827
22	12	7789.838781114013	2457.513865382267	1331.143864260243
22	13	9411.601190702484	1216.9027193109637	1600.5660762385733
22	14	8886.350415794603	1421.4404844308428	2308.8937889882586
22	15	9281.755101791226	2706.4722095594457	2680.6237453105496
22	16	8189.086209115824	2652.9347673198417	1945.7389550027249
22	17	6944.88963920454	2469.3631579860794	1551.997034964717
22	18	11625.185476997854	2301.129467169807	2038.4001287627266
22	19	7202.389435760008	2331.1634455047497	2239.1489838486073
22	20	1124.0350550713893	3749.490233597158	1441.312915420086
22	21	975.3676114294311	4374.787680125067	1140.9675618325189
22	22	1339.7565529928681	5461.670466774453	1781.5883699864667
22	23	950.8498361575281	3887.8609536816934	1676.2227656985724
22	24	1072.7661430531828	4174.677924177533	2528.4908304858204
22	25	1085.9369967662121	3519.4316215337653	1948.6567011926736
22	26	932.5424983162869	4934.739683431529	1278.164595981187
22	27	966.0408740820916	3867.046636044177	2409.628484744769
22	28	840.976263459934	4187.375161910999	2480.7153386415785
22	29	1066.5924356375376	3444.3833607725373	2095.5055269089585
22	30	1371.0236709875082	4320.991298005655	1131.2946001817177
22	31	1157.181725770331	4636.6982907962665	917.2235401814298
22	32	1448.5546751766972	4747.756702487873	536.2436278365866
22	33	1028.0040210278976	4755.59869967261	986.7332177444189
22	34	897.9560809247936	4003.4941433560175	816.258998709461
22	35	1318.9384787100923	4013.0135929584594	906.5516915715118
22	36	1529.3045612213243	4461.902453806705	933.8655880233949
22	37	1144.483234552522	5084.969917272215	1105.0776230080949
22	38	807.1978385057076	3439.0135316390924	804.756182085747
22	39	1223.9739709174373	3702.065088725161	1060.9422463661904
23	0	8586.427997762654	2298.326538632166	727.2424928959334
23	1	10166.105855037993	2491.567786933391	1041.5914032805858
23	2	12907.342712838605	2172.238827407572	879.631984686654
23	3	8679.47996234341	1910.6371266744295	868.7890081511482
23	4	11536.624345384038	1794.1041840095756	1140.5665617491684
23	5	14626.286911628564	2463.576919234762	253.9868680539406
23	6	8914.842685605034	1832.786145618606	1019.8703237424836
23	7	7527.396117014852	2537.8407088597605	995.49422538132
23	8	10590.673994494135	2523.832842297307	629.4398579003248
23	9	13267.636585936662	2090.307149879066	658.8519116348868
23	10	7477.285340251778	1954.6690629983755	1592.5126134488578
23	11	11203.357949024501	1131.5644838445685	2682.01708985579
23	12	9083.060083478607	1961.5852750982035	1658.7998387052703
23	13	10619.640114947906	1740.4445927900802	2072.65206070887
23	14	12885.011450811426	1903.7237818560689	1457.2301579081427
23	15	7785.814266230704	1901.8672880851866	2122.1038547414396
23	16	11773.710488534569	2893.2476854135152	1347.346973313486
23	17	8254.204852712732	2269.623430927952	2432.600395510619
23	18	9723.544392985285	1544.0937873082416	2107.067626721896
23	19	11266.107477928992	2451.3446007575826	2400.1271586233916
23	20	1240.5079443989994	3776.160456704216	2001.575401032474
23	21	925.1916930932242	4104.073279070347	1684.1725791287563
23	22	1025.7492379113853	4003.5164522215714	2019.6179587059894
23	23	844.8798449956686	3829.579609637179	1243.896150036217
23	24	984.390641651028	3182.8833101885	2057.389898896347
23	25	1079.1484290037993	3752.9007434138425	2637.1826978074682
23	26	959.7092064831801	3825.4885056760922	1007.7376925631124
23	27	1515.4714301300687	4455.770787071388	1573.526636074407
23	28	1452.1767154491044	4634.418306802322	2125.7535734093117
23	29	909.5907683660234	3437.059395597507	1299.621562129587
23	30	983.2191240684601	5007.861910109675	856.4036819726094
23	31	1017.6840089515828	4669.200564043212	1019.8138965729082
23	32	1203.6238988083912	5059.819968591906	1320.7395913774644
23	33	995.1870588802736	3439.6971538175485	939.8109248845183
23	34	916.7718532728292	5269.112446097148	728.2138103445258
23	35	1031.459873281387	3090.8734867520334	1122.9116223918927
23	36	707.4748175905687	3944.5403555495004	1049.8401542628255
