"","x","y","PC(38:1)","PA(44:0)","PC(38:0)"
"1056",15,26,1,2,2
"1057",16,26,1,1,2
"1058",17,26,1,2,2
"1059",18,26,1,1,1
"1060",19,26,1,1,1
"1061",20,26,1,1,2
"1062",21,26,1,1,2
"1063",22,26,1,1,2
"1064",23,26,1,1,1
"1065",24,26,1,1,1
"1066",25,26,1,1,1
"1067",26,26,1,1,1
"1068",27,26,1,1,1
"1069",28,26,1,1,1
"1070",29,26,1,1,2
"1071",30,26,1,1,1
"1072",31,26,1,1,1
"1073",32,26,1,1,1
"1074",33,26,1,1,1
"1075",34,26,1,1,1
"1076",35,26,1,1,1
"1077",36,26,1,1,1
"1078",37,26,1,1,1
"1079",38,26,1,1,1
"1080",39,26,1,2,1
"1081",0,27,1,1,1
"1082",1,27,1,1,1
"1083",2,27,1,1,1
"1084",3,27,1,1,1
"1085",4,27,1,1,1
"1086",5,27,1,1,1
"1087",6,27,1,1,1
"1088",7,27,1,1,1
"1089",8,27,1,1,1
"1090",9,27,1,2,1
"1091",10,27,1,1,1
"1092",11,27,1,1,1
"1093",12,27,1,1,1
"1094",13,27,1,1,1
"1095",14,27,1,1,1
"1096",15,27,1,2,2
"1097",16,27,1,2,2
"1098",17,27,1,1,1
"1099",18,27,1,1,1
"1100",19,27,1,1,1
"1101",20,27,1,1,2
"1102",21,27,1,1,2
"1103",22,27,1,1,1
"1104",23,27,1,1,1
"1105",24,27,1,1,1
"1106",25,27,1,1,1
"1107",26,27,1,1,1
"1108",27,27,1,1,1
"1109",28,27,1,1,1
"1110",29,27,1,1,1
"1111",30,27,1,1,1
"1112",31,27,1,1,1
"1113",32,27,1,1,1
"1114",33,27,1,1,1
"1115",34,27,1,1,1
"1116",35,27,1,1,1
"1117",36,27,1,1,1
"1118",37,27,1,1,1
"1119",38,27,1,2,1
"1120",39,27,1,2,1
"1121",0,28,1,1,1
"1122",1,28,1,1,1
"1123",2,28,1,1,1
"1124",3,28,1,1,1
"1125",4,28,1,1,1
"1126",5,28,1,1,1
"1127",6,28,1,1,1
"1128",7,28,1,1,1
"1129",8,28,1,1,1
"1130",9,28,1,2,1
"1131",10,28,1,1,1
"1132",11,28,1,1,1
"1133",12,28,1,1,1
"1134",13,28,1,1,1
"1135",14,28,1,1,1
"1136",15,28,1,1,2
"1137",16,28,1,1,2
"1138",17,28,1,1,1
"1139",18,28,1,1,2
"1140",19,28,1,1,2
"1141",20,28,1,1,2
"1142",21,28,1,1,1
"1143",22,28,1,1,2
"1144",23,28,1,1,1
"1145",24,28,1,1,1
"1146",25,28,1,1,1
"1147",26,28,1,1,1
"1148",27,28,1,1,1
"1149",28,28,1,1,1
"1150",29,28,1,1,1
"1151",30,28,1,1,1
"1152",31,28,1,1,2
"1153",32,28,1,1,1
"1154",33,28,1,1,1
"1155",34,28,1,1,1
"1156",35,28,1,1,1
"1157",36,28,1,1,1
"1158",37,28,1,1,1
"1159",38,28,1,1,1
"1160",39,28,1,1,1
"1161",0,29,1,1,1
"1162",1,29,1,1,1
"1163",2,29,1,1,1
"1164",3,29,1,1,1
"1165",4,29,1,1,1
"1166",5,29,1,1,1
"1167",6,29,1,1,1
"1168",7,29,1,1,1
"1169",8,29,1,1,1
"1170",9,29,1,1,1
"1171",10,29,1,2,2
"1172",11,29,1,2,2
"1173",12,29,1,1,1
"1174",13,29,1,1,1
"1175",14,29,1,1,2
"1176",15,29,1,1,2
"1177",16,29,1,1,1
"1178",17,29,1,1,1
"1179",18,29,1,1,1
"1180",19,29,1,1,1
"1181",20,29,1,1,2
"1182",21,29,1,1,2
"1183",22,29,1,1,1
"1184",23,29,1,1,2
"1185",24,29,1,1,1
"1186",25,29,1,1,1
"1187",26,29,1,1,1
"1188",27,29,1,1,2
"1189",28,29,1,1,2
"1190",29,29,1,1,1
"1191",30,29,1,1,1
"1192",31,29,1,1,1
"1193",32,29,1,1,2
"1194",33,29,1,1,2
"1195",34,29,1,1,1
"1196",35,29,1,1,1
"1197",36,29,1,1,1
"1198",37,29,1,1,1
"1199",38,29,1,1,1
"1200",39,29,1,1,1
"1201",0,30,1,1,1
"1202",1,30,1,1,1
"1203",2,30,1,2,2
"1204",3,30,1,1,1
"1205",4,30,1,1,1
"1206",5,30,1,1,1
"1207",6,30,1,2,1
"1208",7,30,1,2,1
"1209",8,30,1,1,1
"1210",9,30,1,1,1
"1211",10,30,1,1,1
"1212",11,30,1,1,1
"1213",12,30,1,1,1
"1214",13,30,1,1,1
"1215",14,30,1,1,1
"1216",15,30,1,1,1
"1217",16,30,1,1,1
"1218",17,30,1,1,1
"1219",18,30,1,1,1
"1220",19,30,1,1,1
"1221",20,30,1,1,2
"1222",21,30,1,1,1
"1223",22,30,1,1,1
"1224",23,30,1,1,1
"1225",24,30,1,1,1
"1226",25,30,1,1,1
"1227",26,30,1,1,1
"1228",27,30,1,1,1
"1229",28,30,1,1,1
"1230",29,30,1,1,1
"1231",30,30,1,1,1
"1232",31,30,1,1,1
"1233",32,30,1,1,2
"1234",33,30,1,1,1
"1235",34,30,1,1,1
"1236",35,30,1,1,1
"1237",36,30,1,1,1
"1238",37,30,1,1,1
"1239",38,30,1,1,1
"1240",39,30,1,1,1
"1241",0,31,1,1,1
"1242",1,31,1,2,2
"1243",2,31,1,1,1
"1244",3,31,1,1,1
"1245",4,31,1,1,1
"1246",5,31,1,1,1
"1247",6,31,1,1,1
"1248",7,31,1,1,1
"1249",8,31,1,2,1
"1250",9,31,1,1,1
"1251",10,31,1,1,1
"1252",11,31,1,1,1
"1253",12,31,1,1,1
"1254",13,31,1,1,1
"1255",14,31,1,1,1
"1256",15,31,1,1,1
"1257",16,31,1,1,1
"1258",17,31,1,1,1
"1259",18,31,1,1,1
"1260",19,31,1,1,1
"1261",20,31,1,1,2
"1262",21,31,1,1,2
"1263",22,31,1,1,1
"1264",23,31,1,1,1
"1265",24,31,1,1,1
"1266",25,31,1,1,1
"1267",26,31,1,1,1
"1268",27,31,1,1,1
"1269",28,31,1,1,1
"1270",29,31,1,1,1
"1271",30,31,1,1,1
"1272",31,31,1,1,1
"1273",32,31,1,1,1
"1274",33,31,1,1,1
"1275",34,31,1,1,1
"1276",35,31,1,1,1
"1277",36,31,1,1,1
"1278",37,31,1,1,1
"1279",38,31,1,1,1
"1280",39,31,1,1,1
"1281",0,32,1,2,2
"1282",1,32,1,1,1
"1283",2,32,1,1,1
"1284",3,32,1,1,1
"1285",4,32,1,1,1
"1286",5,32,1,1,1
"1287",6,32,1,1,1
"1288",7,32,1,1,1
"1289",8,32,1,1,1
"1290",9,32,1,1,1
"1291",10,32,1,1,1
"1292",11,32,1,1,1
"1293",12,32,1,1,1
"1294",13,32,1,1,1
"1295",14,32,1,1,1
"1296",15,32,1,1,1
"1297",16,32,1,1,1
"1298",17,32,1,1,1
"1299",18,32,1,1,1
"1300",19,32,1,1,1
"1301",20,32,1,1,2
"1302",21,32,1,1,1
"1303",22,32,1,1,1
"1304",23,32,1,1,1
"1305",24,32,1,1,1
"1306",25,32,1,1,1
"1307",26,32,1,1,1
"1308",27,32,1,1,1
"1309",28,32,1,1,1
"1310",29,32,1,1,1
"1311",30,32,1,1,1
"1312",31,32,1,1,1
"1313",32,32,1,1,1
"1314",33,32,1,2,2
"1315",34,32,1,1,1
"1316",35,32,1,1,1
"1317",36,32,1,1,1
"1318",37,32,1,1,1
"1319",38,32,1,1,1
"1320",39,32,1,1,1
"1321",0,33,1,1,1
"1322",1,33,1,1,1
"1323",2,33,1,1,1
"1324",3,33,1,1,1
"1325",4,33,1,1,1
"1326",5,33,1,1,1
"1327",6,33,1,1,1
"1328",7,33,1,1,1
"1329",8,33,1,1,1
"1330",9,33,1,1,1
"1331",10,33,1,1,1
"1332",11,33,1,1,1
"1333",12,33,1,1,1
"1334",13,33,1,1,1
"1335",14,33,1,1,1
"1336",15,33,1,1,1
"1337",16,33,1,1,1
"1338",17,33,1,1,1
"1339",18,33,1,1,1
"1340",19,33,1,1,1
"1341",20,33,1,1,1
"1342",21,33,1,1,1
"1343",22,33,1,1,1
"1344",23,33,1,1,1
"1345",24,33,1,1,1
"1346",25,33,1,1,1
"1347",26,33,1,1,1
"1348",27,33,1,1,1
"1349",28,33,1,1,1
"1350",29,33,1,1,1
"1351",30,33,1,1,1
"1352",31,33,1,1,1
"1353",32,33,1,2,2
"1354",33,33,1,1,1
"1355",34,33,1,1,1
"1356",35,33,1,1,1
"1357",36,33,1,1,1
"1358",37,33,1,1,1
"1359",38,33,1,1,1
"1360",39,33,1,1,1
"1361",0,34,1,1,1
"1362",1,34,1,1,1
"1363",2,34,1,1,1
"1364",3,34,1,1,1
"1365",4,34,1,1,1
"1366",5,34,1,1,1
"1367",6,34,1,1,1
"1368",7,34,1,1,1
"1369",8,34,1,1,1
"1370",9,34,1,1,1
"1371",10,34,1,1,1
"1372",11,34,1,1,1
"1373",12,34,1,1,1
"1374",13,34,1,1,1
"1375",14,34,1,1,1
"1376",15,34,1,1,1
"1377",16,34,1,1,1
"1378",17,34,1,1,1
"1379",18,34,1,1,1
"1380",19,34,1,1,1
"1381",20,34,1,2,2
"1382",21,34,1,1,1
"1383",22,34,1,1,1
"1384",23,34,1,1,1
"1385",24,34,1,1,1
"1386",25,34,1,1,1
"1387",26,34,1,1,1
"1388",27,34,1,1,1
"1389",28,34,1,1,1
"1390",29,34,1,1,1
"1391",30,34,1,1,1
"1392",31,34,1,1,1
"1393",32,34,1,1,1
"1394",33,34,1,1,1
"1395",34,34,1,1,1
"1396",35,34,1,1,1
"1397",36,34,1,1,1
"1398",37,34,1,1,1
"1399",38,34,1,1,1
"1400",39,34,1,1,1
"1401",0,35,1,1,1
"1402",1,35,1,1,1
"1403",2,35,1,1,1
"1404",3,35,1,1,1
"1405",4,35,1,1,1
"1406",5,35,1,1,1
"1407",6,35,1,1,1
"1408",7,35,1,1,1
"1409",8,35,1,1,1
"1410",9,35,1,1,1
"1411",10,35,1,1,1
"1412",11,35,1,1,1
"1413",12,35,1,1,1
"1414",13,35,1,1,1
"1415",14,35,1,1,1
"1416",15,35,1,1,1
"1417",16,35,1,1,1
"1418",17,35,1,1,1
"1419",18,35,1,1,1
"1420",19,35,1,2,2
"1421",20,35,1,1,1
"1422",21,35,1,1,1
"1423",22,35,1,1,1
"1424",23,35,1,1,1
"1425",24,35,1,1,1
"1426",25,35,1,1,1
"1427",26,35,1,1,1
"1428",27,35,1,1,1
"1429",28,35,1,1,1
"1430",29,35,1,1,1
"1431",30,35,1,1,1
"1432",31,35,1,1,1
"1433",32,35,1,1,1
"1434",33,35,1,1,1
"1435",34,35,1,1,1
"1436",35,35,1,1,1
"1437",36,35,1,1,1
"1438",37,35,1,1,1
"1439",38,35,1,1,1
"1440",39,35,1,1,1
"1441",0,36,1,2,2
"1442",1,36,1,2,2
"1443",2,36,1,1,1
"1444",3,36,1,1,1
"1445",4,36,1,1,1
"1446",5,36,1,1,1
"1447",6,36,1,1,1
"1448",7,36,1,1,1
"1449",8,36,1,1,1
"1450",9,36,1,1,1
"1451",10,36,1,1,1
"1452",11,36,1,1,1
"1453",12,36,1,1,1
"1454",13,36,1,1,1
"1455",14,36,1,1,1
"1456",15,36,1,1,1
"1457",16,36,1,1,1
"1458",17,36,1,1,1
"1459",18,36,1,1,1
"1460",19,36,1,1,1
"1461",20,36,1,1,1
"1462",21,36,1,1,1
"1463",22,36,1,1,1
"1464",23,36,1,1,1
"1465",24,36,1,1,1
"1466",25,36,1,1,1
"1467",26,36,1,1,1
"1468",27,36,1,1,1
"1469",28,36,1,1,1
"1470",29,36,1,1,1
"1471",30,36,1,1,1
"1472",31,36,1,1,1
"1473",32,36,1,1,1
"1474",33,36,1,1,1
"1475",34,36,1,1,1
"1476",35,36,1,1,1
"1477",36,36,1,1,1
"1478",37,36,1,1,1
"1479",38,36,1,1,1
"1480",39,36,1,1,1
"1481",0,37,1,1,1
"1482",1,37,1,1,1
"1483",2,37,1,1,1
"1484",3,37,1,1,1
"1485",4,37,1,1,1
"1486",5,37,1,1,1
"1487",6,37,1,1,1
"1488",7,37,1,1,1
"1489",8,37,1,1,1
"1490",9,37,1,1,1
"1491",10,37,1,1,1
"1492",11,37,1,1,1
"1493",12,37,1,1,1
"1494",13,37,1,1,1
"1495",14,37,1,1,1
"1496",15,37,1,1,1
"1497",16,37,1,1,1
"1498",17,37,1,1,1
"1499",18,37,1,1,1
"1500",19,37,1,1,1
"1501",20,37,1,1,1
"1502",21,37,1,1,1
"1503",22,37,1,1,1
"1504",23,37,1,1,1
"1505",24,37,1,1,1
"1506",25,37,1,1,1
"1507",26,37,1,1,1
"1508",27,37,1,1,1
"1509",28,37,1,1,1
"1510",29,37,1,1,1
"1511",30,37,1,1,1
"1512",31,37,1,1,1
"1513",32,37,1,1,1
"1514",33,37,1,1,1
"1515",34,37,1,1,1
"1516",35,37,1,1,1
"1517",36,37,1,1,1
"1518",37,37,1,1,1
"1519",38,37,1,1,1
"1520",39,37,1,1,1
"1521",0,38,1,1,1
"1522",1,38,1,1,1
"1523",2,38,1,1,1
"1524",3,38,1,1,1
"1525",4,38,1,1,1
"1526",5,38,1,1,1
"1527",6,38,1,1,1
"1528",7,38,1,1,1
"1529",8,38,1,1,1
"1530",9,38,1,1,1
"1531",10,38,1,1,1
"1532",11,38,1,1,1
"1533",12,38,1,1,1
"1534",13,38,1,1,1
"1535",14,38,1,1,1
"1536",15,38,1,1,1
"1537",16,38,1,1,1
"1538",17,38,1,1,1
"1539",18,38,1,1,1
"1540",19,38,1,1,1
"1541",20,38,1,1,1
"1542",21,38,1,1,1
"1543",22,38,1,1,1
"1544",23,38,1,1,1
"1545",24,38,1,1,1
"1546",25,38,1,1,1
"1547",26,38,1,1,1
"1548",27,38,1,1,1
"1549",28,38,1,1,1
"1550",29,38,1,1,1
"1551",30,38,1,1,1
"1552",31,38,1,1,1
"1553",32,38,1,1,1
"1554",33,38,1,1,1
"1555",34,38,1,1,1
"1556",35,38,1,1,1
"1557",36,38,1,1,1
"1558",37,38,1,1,1
"1559",38,38,1,1,1
"1560",39,38,1,1,1
"1561",0,39,1,1,1
"1562",1,39,1,1,1
"1563",2,39,1,1,1
"1564",3,39,1,1,1
"1565",4,39,1,1,1
"1566",5,39,1,1,1
"1567",6,39,1,1,1
"1568",7,39,1,1,1
"1569",8,39,1,1,1
"1570",9,39,1,1,1
"1571",10,39,1,1,1
"1572",11,39,1,1,1
"1573",12,39,1,1,1
"1574",13,39,1,1,1
"1575",14,39,1,1,1
"1576",15,39,1,1,1
"1577",16,39,1,1,1
"1578",17,39,1,1,1
"1579",18,39,1,1,1
"1580",19,39,1,1,1
"1581",20,39,1,1,1
"1582",21,39,1,1,1
"1583",22,39,1,1,1
"1584",23,39,1,1,1
"1585",24,39,1,1,1
"1586",25,39,1,1,1
"1587",26,39,1,1,1
"1588",27,39,1,1,1
"1589",28,39,1,1,1
"1590",29,39,1,1,1
"1591",30,39,1,1,1
"1592",31,39,1,1,1
"1593",32,39,1,1,1
"1594",33,39,1,1,1
"1595",34,39,1,1,1
"1596",35,39,1,1,1
"1597",36,39,1,1,1
"1598",37,39,1,1,1
"1599",38,39,1,1,1
"1600",39,39,1,1,1
