X	Y	PC_38_0	PC_38_1	PC_38_2	PC_38_3	PS_38_3	PS_38_4	PS_38_5	PS_38_6
8	22	0.18712779248779518	0.0590856074909897	0.03706934549954427	0.05346232835143088	0.0778854410862366	0.11401733175415175	0.09001782179591274	0.07815065064979661	
8	23	0.18389009697660177	0.062279975871399613	0.04320113617393833	0.05431502561861363	0.07349191741852318	0.11755221079012194	0.09903861657969977	0.06918266984003202	
8	24	0.18955141895120103	0.06464824198486703	0.04449849803187663	0.05501061591435498	0.07363239919181282	0.10192428566482575	0.11130602903977263	0.06567302364374186	
8	25	0.17661120143627074	0.06932551320623097	0.0421554238131961	0.05454335085587773	0.06520537896633452	0.10799266964840368	0.09636622165227211	0.06857297147157948	
8	26	0.20193411906743058	0.06714310544563752	0.04140150717239798	0.05564616469174534	0.07153079783512624	0.11008258019364299	0.09171767053562387	0.07229118082187141	
8	27	0.1823919007691257	0.07256353502989521	0.04455686014823808	0.05232634998856716	0.0660271151423557	0.11460133633059896	0.09424026061754447	0.06608175660299921	
8	28	0.19473533234369328	0.06574923138192154	0.04855097036994401	0.05640816327332157	0.08144064120036294	0.10973731120451741	0.10664407465232337	0.06758842564253292	
8	29	0.19466296242177156	0.07607482304860268	0.0441768894142494	0.052727115185044825	0.07102781219410884	0.11394971015656187	0.09715478927965242	0.07789191693271297	
8	30	0.1632734896025351	0.06345118444241155	0.05073369135548394	0.05212536770430735	0.0698639907245735	0.11357350371987131	0.09360780918941741	0.06997766211004451	
8	31	0.19087674543859431	0.060353662348770556	0.05077981462901092	0.052949594086967616	0.08894328663950275	0.09827637256880208	0.11294983270831406	0.0489339424600055	
8	32	0.184878791764865	0.06640238244232553	0.04157675246288401	0.05154003679231831	0.06803870009129541	0.12223350812596233	0.09746262484103684	0.06018747192848623	
8	33	0.18225529610056976	0.07735684559387365	0.04318527381062953	0.05418356041328037	0.07846629003790803	0.12056168984027213	0.1033256067406316	0.05316148590371129	
8	34	0.18314634632306714	0.0805723141357898	0.04706789823331892	0.05140915435147379	0.06729575250272787	0.10742918677197193	0.09528387214122194	0.06992690378431896	
8	35	0.15789029914992408	0.06930476103521035	0.04101735498173899	0.05886412719845404	0.07475953553037798	0.12115845063022504	0.09534834795093901	0.07447257483017365	
8	36	0.1708744514315749	0.0752144453449109	0.03924260834785807	0.05287319744905304	0.06558560546996064	0.11157185735401555	0.09455518300361522	0.07333417714518652	
8	37	0.1804470624062615	0.06532133230195994	0.04572687407179717	0.05721971596897851	0.06933574987883938	0.1186936048315044	0.09256044017348009	0.06326349647437418	
8	38	0.19955426254528622	0.06678848007197533	0.04751960784913627	0.05417711320907673	0.07576520780146395	0.11674000754404672	0.09328490457412886	0.06546323522070047	
8	39	0.1956134298950482	0.05610597609043925	0.04331221619942502	0.05210219694479003	0.069313410865027	0.11093996157825049	0.08851811968671329	0.07404895380211653	
8	40	0.18485167960260507	0.07156257432119378	0.03756723037636051	0.05742287701356652	0.07251336996770073	0.12555419453909256	0.09209532090831787	0.058332580746055455	
8	41	0.16709331405035874	0.06681601508304677	0.04686882990222303	0.05296372495975712	0.07980430322598575	0.116161835608535	0.10468979391824502	0.06196123138206985	
8	42	0.19097523270914624	0.06317568955713791	0.041466280678001365	0.06391029014041427	0.07955508577975128	0.12171190430197057	0.10401841831224996	0.05059858595356294	
8	43	0.17076462083049432	0.07641339514550516	0.03888010316340807	0.05631971935653301	0.0712849409473255	0.11865933116318456	0.10250480924282496	0.05984568578894435	
8	44	0.018516790990724594	0.11877850869688288	0.14304148993901028	0.09752988794837299	0.2105421118541591	0.08308876319248468	0.03045770983001903	0.02902058322740397	
8	45	0.056274435370741116	0.10659617892606806	0.13699693253260695	0.08991583180810636	0.2157054548504242	0.07375514487097187	0.039449093625804274	0.0357037160221365	
8	46	0.051037545099157804	0.08970756379240613	0.1556302902505058	0.090207782834774	0.21649210994326884	0.08168359897549766	0.034117829689885124	0.0283260121007524	
8	47	0.05010912026857765	0.10497665988814864	0.13992329653301808	0.09605975896776636	0.2250993268515153	0.08807105854138185	0.031199133300652025	0.026386055196424653	
8	48	0.05131401132637201	0.11283092091067146	0.14590396935141833	0.08099269336132217	0.23647054726666578	0.0769980540514333	0.03011366095584381	0.026894456161371958	
8	49	0.05370122688819196	0.10223847656992627	0.1444288381727768	0.08769476635370578	0.2291101428892915	0.07638001820158638	0.03470696879484699	0.037298673948935754	
8	50	0.05698424848921916	0.10809883777682534	0.1327394822763319	0.09740813869396334	0.21533448275968625	0.08393326657273753	0.027794671499572023	0.03063719922763064	
8	51	0.04716365551519404	0.10905764051336128	0.13817843368634972	0.09815469387372898	0.21572546290543926	0.07597178049478594	0.024475920311799824	0.03592386095826114	
8	52	0.040781320984711315	0.10799529792380044	0.1516760452555196	0.08622795041839325	0.22471817564359994	0.078880560878498	0.04143246378893576	0.022632661466417993	
8	53	0.048431512301339505	0.11708412151255786	0.1320748182730222	0.10616676361896075	0.21165995992289632	0.08032098513192425	0.03496933669127417	0.027236330465765235	
8	54	0.0565280440901188	0.10164363609680482	0.1566872236400608	0.08120346623178114	0.22606846080918724	0.07932646877303885	0.02650994592327976	0.03396404019791035	
8	55	0.050793067562876	0.10699384791812594	0.13537826054182803	0.08681134262310723	0.2191379953110781	0.07728417275562109	0.03459836911753611	0.04061810277553136	
8	56	0.05024219083214162	0.10908159611021932	0.13954759408550277	0.09241822279463044	0.20800794248803048	0.08323347119701108	0.029774269587160018	0.03415303111050895	
8	57	0.04532156309248813	0.10193694892140881	0.15492131783743987	0.07256371221078503	0.22357505711323739	0.07389960592971069	0.03608617665048906	0.03131234835806301	
8	58	0.0519445646169329	0.09779332368046752	0.14058376506647738	0.09193164818323163	0.21530577811644483	0.08691059096895357	0.020330587595138543	0.03596470961971392	
8	59	0.05092429351504583	0.11027561616175934	0.14377727085519132	0.08636835189227615	0.21372119094145509	0.0804549396962415	0.02937883775825883	0.035282010490533734	
8	60	0.05237043815888444	0.10665817891749879	0.14667230390022248	0.08344066422782372	0.2246553387706014	0.07813995109314406	0.03230130836830069	0.03396918309654157	
8	61	0.04793051936523475	0.10909874557708037	0.1427410701034122	0.09243351151404554	0.22738375903395033	0.08330781545724905	0.03497035451991351	0.03261665181893195	
8	62	0.047406252491136266	0.11187980955034704	0.14053406198064441	0.08777209846320613	0.22912012786684968	0.07668575792558481	0.03690833981583534	0.016913526056567253	
8	63	0.06364306685436469	0.08557293364894614	0.14392621554566218	0.07975993243168043	0.2171425688574993	0.07266145431199626	0.03570071507009909	0.028109237780688225	
8	64	0.05552794811181612	0.09986563138212057	0.1409522356393594	0.08561139621748133	0.20793592714373002	0.07841718859109668	0.03251538163290088	0.03695148699080742	
8	65	0.05744386282294985	0.09123730472305482	0.15221109552469672	0.07924141916547149	0.22187118938299458	0.07661332264853017	0.031017483386144077	0.032778493848821734	
8	66	0.05695304399199573	0.09985200683077042	0.1473012761552384	0.08264147352881229	0.22787438999917897	0.07785961460642629	0.02827276387585682	0.03549219585845007	
8	67	0.024353422159364438	0.10247875920590636	0.1482794045704261	0.0863887770259709	0.2293577499143082	0.07574230233062604	0.03173005765083167	0.03013737691463269	
8	68	0.05245215568718691	0.10742999076757709	0.14502624190705315	0.0865779056742425	0.21725254890366988	0.07540417935291836	0.03495390655618369	0.03437737321414278	
8	69	0.04801415532685564	0.1157916702544084	0.13652550333858	0.09711975865272647	0.2119603840738201	0.08899263891137783	0.029503165071972513	0.028705666983576666	
8	70	0.051169539441644096	0.09084359690809349	0.13983315380347336	0.08473164355395983	0.22541206168947595	0.08083797055140855	0.041980241523465654	0.02751525385441247	
8	71	0.0391928796787386	0.11831088485894464	0.122882489357956	0.10055750122361772	0.2208664925146799	0.08305181139743106	0.03485663987320727	0.032254058320749214	
8	72	0.11129467009199331	0.5380684983780889	0.0049488415295363955	-0.0	0.0014325666178872333	-0.0	-0.0	-0.0	
8	73	0.12002784000000005	0.5357576300000002	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
8	74	0.12719434680398078	0.5354787018154117	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
8	75	0.1047206397830456	0.5403368011499339	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
8	76	0.11141987198247764	0.5313874825669539	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
8	77	0.10641840879659598	0.5370521750115866	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
8	78	0.11402571054770043	0.5436631655766666	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	
8	79	0.12305127149370343	0.5544345490031963	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
8	80	0.1104519472010224	0.5371385687690001	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
8	81	0.13683246000000004	0.5136483800000002	2.106026000000001e-06	-0.0	0.0009678326100000004	4.820400000000002e-08	-4.280430000000002e-07	2.0097740000000008e-06	
8	82	0.14118853347911015	0.5178894089872196	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	0	0.12080775922402258	0.5217747221633404	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	1	0.12524601632362325	0.5256807138765134	1.218764811679979e-06	-0.0	0.00313638636231047	-0.0	-0.0	-0.0	
9	2	0.10897299202693346	0.5300336573939397	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	3	0.09529202700000004	0.5155532500000002	1.2378808000000004e-05	-0.0	1.9126800000000007e-07	-0.0	-0.0	-0.0	
9	4	0.12709741598894242	0.532235056809579	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	5	0.12785952491080763	0.5345207075394209	-5.522623481660574e-08	4.379878939212067e-07	-0.0	-0.0	-0.0	-0.0	
9	6	0.11996990000000003	0.5272252100000001	-1.2653700000000002e-07	1.0035440000000002e-06	-0.0	-0.0	-0.0	-0.0	
9	7	0.11773595999999995	0.5363397099999998	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	8	0.12087097349551382	0.5180926347132352	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	9	0.03713635922852952	0.5458104442445659	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	10	0.120529023805216	0.5333893175180219	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	11	0.13052577323329714	0.5200549800019102	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	12	0.12108561314903413	0.543053505631234	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	13	0.11741930035167376	0.5409576072912924	1.0875434558099263e-06	-0.0	0.0007087427178483909	-0.0	6.770086958321018e-06	-0.0	
9	14	0.13823315970439287	0.5301221109744312	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	15	0.13317802883840604	0.5204599260220397	-1.3374432370223224e-06	1.0607045900045387e-05	-0.0	-0.0	-0.0	-0.0	
9	16	0.11539386071365167	0.525933489975715	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	17	0.1242903210661183	0.5149903439692246	-0.0	-0.0	-4.275311250396612e-09	3.5704304674425894e-08	-2.4095098714358217e-07	1.131328696883373e-06	
9	18	0.18459924573903302	0.07183427985014199	0.04485003604756452	0.056570590965302245	0.055916290966019126	0.1249261006581428	0.11087911967045018	0.062032985474517084	
9	19	0.17823989657777858	0.07244234933422251	0.04715205064334115	0.051487931051356864	0.08603776891076585	0.09831419026158034	0.10986708502071924	0.05990610066820086	
9	20	0.18217423080125975	0.07225593021473047	0.031108232645899774	0.06337733523977948	0.06100078441555552	0.13240244466358903	0.10405377891976977	0.07036733934994793	
9	21	0.18075462333538897	0.07628462730216305	0.045132220344205214	0.05655891821253909	0.06825447122811804	0.11328904537920263	0.10210933805637536	0.05881075246657816	
9	22	0.13153474456752828	0.07297361325374513	0.04541511304941579	0.05590062923364305	0.08640308696390049	0.12325054758490403	0.08165607873836683	0.07268929244426137	
9	23	0.16701432521353374	0.06867425951643254	0.04646023532349264	0.055475702382572864	0.07988090546484307	0.10155215588795263	0.11340904407851175	0.07259293673367953	
9	24	0.17970079046350637	0.061359713381967676	0.041279640781026	0.05013524287058534	0.08215581521133056	0.10853506947255252	0.11733915542882234	0.07218632574602733	
9	25	0.17237268506856876	0.0714278883944651	0.04148299554496579	0.05888856570846245	0.07866463527674088	0.13075224140034153	0.10248376357293613	0.060792542415349975	
9	26	0.1334696913479917	0.07289765905811853	0.037343806599407926	0.05874658730578047	0.06479201515258297	0.11673099259423048	0.1051072257839036	0.06610806960146418	
9	27	0.17711161997392916	0.07341397659231415	0.04311530814014378	0.0483835725405545	0.08373932745683312	0.1068673261779685	0.09714619149684503	0.06996514779505555	
9	28	0.18868281202013415	0.06972874170131046	0.0475504201295999	0.052977664628684015	0.07188876216403865	0.11674703943118989	0.09964336587207916	0.06410777864140371	
9	29	0.19398373196566723	0.06820944069377509	0.041051946007310915	0.05592923333370443	0.06723636451341546	0.1238970256724344	0.08815576572511792	0.06203356982176047	
9	30	0.18978323709923497	0.06198624533280539	0.0406712205800046	0.06215985042054736	0.06459016068355548	0.13466060364029403	0.08633541743228614	0.07713809219002674	
9	31	0.17975787659315084	0.06672311961798036	0.03885756729229167	0.055107382145345774	0.06903942950065467	0.11588671017392303	0.10550943222493367	0.08775530610097763	
9	32	0.16883209481368397	0.0688356321220822	0.04347846453711958	0.05882425500705927	0.0845010252080593	0.11459020554394221	0.08930510817712398	0.054987183481926	
9	33	0.17077775857492744	0.08476997335111866	0.04197307406061639	0.05760023507229669	0.07565238664751105	0.12209013750425478	0.09606980034441683	0.07082810190473691	
9	34	0.1882360529655266	0.07703345749974683	0.03508719759585651	0.060434309204817155	0.06624153848409416	0.12502782161068665	0.09367389049747733	0.06520058390849606	
9	35	0.18467265871558425	0.07109503051091251	0.04344271792614528	0.051315156339422324	0.07059508339667203	0.10677478766050431	0.10809213025177503	0.06140678464669009	
9	36	0.16876292308479093	0.08547828720677364	0.03676524365783918	0.05685214448956577	0.06416800069817542	0.12817812553110897	0.10698049653047678	0.057730012155923306	
9	37	0.16236337803239545	0.06517046485263858	0.04253576210560034	0.05484881970460236	0.0716902399102742	0.11130533044631016	0.10152748197040573	0.06251790934183861	
9	38	0.17798822533471934	0.07650651679455861	0.046324528654700686	0.04905764559485665	0.0835368922371936	0.10833341559145997	0.10030843948963028	0.0575482177566772	
9	39	0.16540306823190287	0.06911385539790503	0.04123387630610776	0.060014143521706045	0.06737990193308656	0.13464831768412833	0.10421642765556927	0.06579483067505607	
9	40	0.1754444884151045	0.06335441999051951	0.04918181185795937	0.05530389170869027	0.08311560469949206	0.11821781626924152	0.09242179836572985	0.07154545047545474	
9	41	0.1667274210339489	0.06303647622474001	0.041298134157202425	0.05269503957726413	0.07844834293159916	0.12272381939601013	0.1005445541133953	0.06892868013540839	
9	42	0.1735666690743052	0.06563290613530591	0.039923502846068305	0.05585894823151708	0.06954252559510286	0.11024963296339509	0.1045034464171585	0.06728215227101589	
9	43	0.18918375880983523	0.0758442472030645	0.03961983586593064	0.06019123872087594	0.05999189285125533	0.11907403937577273	0.08638614436172555	0.06684240415905333	
9	44	0.173394945064218	0.06409327901682388	0.04040277262707135	0.06315967584508872	0.0793123048088924	0.12657247500741858	0.09915661328901212	0.05376261845052585	
9	45	0.04518797219126931	0.11574445630410991	0.14572225127778013	0.08520119410959705	0.2063591944760417	0.08188128419049337	0.03330739095087974	0.03439522670595516	
9	46	0.06682520415738649	0.08151558108193052	0.15373433553495996	0.08614372157920479	0.22923656556809435	0.08156172733147929	0.038927252150497735	0.02692898600749407	
9	47	0.047784047925666734	0.10924270236312983	0.12242827201189511	0.09387703057718151	0.20702739284451965	0.0893570114619973	0.034790722345989324	0.03084578529130835	
9	48	0.050760879842136446	0.11587428296834269	0.14233468823307846	0.09356080587738713	0.22147576688719442	0.08340369306743527	0.027237397091035336	0.03261038831166771	
9	49	0.04745393561319089	0.09208207923872246	0.1547892721535007	0.08084464948133796	0.23265559206570857	0.07589254118051088	0.03267355350733909	0.03229320828105942	
9	50	0.047721047843559156	0.1166832376164043	0.13759230203578152	0.08511567118411371	0.22213939308332792	0.07737508007124297	0.03919537270665044	0.03347913085275157	
9	51	0.060055872999259984	0.11047153151956973	0.1269342622550709	0.08727791487755072	0.19670154367100365	0.0741476931916718	0.03527219934615944	0.040895360624000836	
9	52	0.05012247588405791	0.09320067207015967	0.1581998808895119	0.07755129326874241	0.2312201711145855	0.07885979709916309	0.02717968578575687	0.03563101096183877	
9	53	0.06550916405058739	0.10827260441777692	0.12723836886002604	0.08141220937154771	0.22259636698189703	0.07476112982979093	0.03420687388611399	0.03135082499513781	
9	54	0.06399770214858962	0.08593214382142095	0.15262049254989987	0.08354309592033533	0.25239738144888235	0.07763407502661539	0.03648275933482124	0.02977382356307237	
9	55	0.04097919593504836	0.11139882396462684	0.15191272702034384	0.09455180554471658	0.22007305332442392	0.07518999077028352	0.03771112136834094	0.02975546588870162	
9	56	0.05346609058361616	0.11367390560942052	0.13380535763155532	0.0766134705385235	0.21124560308302515	0.09108838578011823	0.023908471739228342	0.03876210137587368	
9	57	0.05760956780921645	0.11414609869937312	0.14034475960973974	0.08726472395431639	0.20720953246250523	0.06803149245471005	0.03516120112900096	0.03096646753666907	
9	58	0.032535070096217575	0.11009896506215928	0.13263519535155413	0.09611372030665825	0.21242088596689787	0.08717229951725604	0.03063286670112856	0.03156965818617761	
9	59	0.048177194136575716	0.08774579052544491	0.15259219666706125	0.0922891097972024	0.23008659048651967	0.08080266678032919	0.02624199779956668	0.0300077404625089	
9	60	0.03598386639677644	0.12003689811761602	0.13534940328203524	0.08980814322368251	0.21667751874455707	0.0789696673368582	0.027395041431044792	0.031003812764646206	
9	61	0.0479528042571268	0.1044248150772774	0.1421982072335761	0.08463827677122074	0.2343637412160544	0.07158190193980458	0.03396846457876985	0.037744746223945386	
9	62	0.052899920106899555	0.10861128420280416	0.16366569282253166	0.0730543113112608	0.2218229774809847	0.070485961437668	0.033802177964339604	0.027319145697930522	
9	63	0.05549412724114615	0.11338225301963022	0.13413698728824067	0.09458167946064558	0.21482010317036362	0.08155125143800307	0.0289568977822287	0.03258264126907652	
9	64	0.05144773099935305	0.11079191889146947	0.14362157193966432	0.08782582511200061	0.21948873270356498	0.07795198844303887	0.03660018459686965	0.02451410439836263	
9	65	0.05105879690357505	0.11506823889836865	0.138161036905703	0.08262616589689288	0.22439812102986254	0.07039219730402063	0.028472585762014228	0.035730282293860244	
9	66	0.025619431901599998	0.10246453661351076	0.15004594128491366	0.083601109158002	0.22188691591209925	0.08717996092319225	0.024060348132383245	0.036201452475493494	
9	67	0.050195541590149474	0.10511563132781486	0.14728566525390385	0.0755939955084211	0.23598469585695087	0.07603192580566553	0.03997509812527044	0.03344885517261683	
9	68	0.06043253780222795	0.10944420475051153	0.13719108238732064	0.09196817679215616	0.20519248721722114	0.08678994569706837	0.030832492220266527	0.03267950795705336	
9	69	0.055688854174025054	0.10220923443303742	0.1577651523644798	0.08556314452032422	0.22928233666199022	0.07416582761339588	0.021165157824283604	0.03882309461814798	
9	70	0.05771216290400048	0.09539327404223319	0.1528712775763462	0.081445799617034	0.23046860237691758	0.07641364643181031	0.04148004688877166	0.028675243181851707	
9	71	0.06463738975656907	0.09893347117305429	0.134673187364621	0.09461042833259489	0.21799640359398503	0.07969648263167012	0.03439743533447455	0.031055539335963524	
9	72	0.1211107752972806	0.5341391404335726	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	73	0.11155949254130844	0.5155325394471055	3.269394057843124e-10	-0.0	-3.8846345760008756e-09	3.244229630852453e-08	-2.1893943134808912e-07	1.0279807127255323e-06	
9	74	0.13731407839246787	0.5337645401096263	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	75	0.1309112804640199	0.5370998376112678	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	76	0.11626501714112618	0.5206078462779457	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	
9	77	0.12196906000000003	0.5265895800000001	-3.2410800000000006e-07	2.5704500000000005e-06	-0.0	-0.0	-0.0	-0.0	
9	78	0.1206815943467932	0.5307623654302135	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	79	0.12241067851626357	0.5260275195016	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	80	0.11332764000000002	0.5386235500000001	-0.0	-0.0	6.956990000000001e-07	-4.692994000000001e-06	2.2010841000000005e-05	-0.0	
9	81	0.11632581447825054	0.5316762783941583	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
9	82	0.12400628175691175	0.5229716481686761	-1.225295038934793e-07	9.717612729561861e-07	-0.0	-0.0	-0.0	-0.0	
10	0	0.11978167999999999	0.5145314299999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	1	0.020641415358721642	0.5465047774413536	0.0003455303920776662	-0.0	0.0014574470700363655	-0.0	-0.0	-0.0	
10	2	0.11291524313845241	0.5145294656203008	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	3	0.13706575628263992	0.5181546062054554	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	
10	4	0.12217179075199074	0.5228900760367954	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	5	0.13757911987948734	0.537592918389506	1.982786936625334e-08	-0.0	-0.0	-0.0	-0.0	-0.0	
10	6	0.1499508796076138	0.5219388194166069	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	7	0.12212519225867251	0.5436709052053978	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	8	0.12195603	0.52021072	0.00095823069	-0.0	7.42598e-07	-0.0	-0.0	-0.0	
10	9	0.12181613381107508	0.5258867428167692	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	10	0.10508226882557498	0.5334130177272784	-1.3135221268244005e-09	-0.0	7.226366416025963e-08	-6.190768416658577e-07	2.9035650966468617e-06	-0.0	
10	11	0.09456071057194064	0.5297289855722852	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	12	0.133852967260607	0.5273545270723448	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	13	0.12728802705943204	0.5219118531516593	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	14	0.1248123299999999	0.5263273199999996	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	15	0.13868073999999994	0.5296362399999998	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	16	0.12067777760018449	0.529181270149212	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
10	17	0.1701373134979498	0.07159470376507884	0.04521136761555834	0.051130006201338146	0.07995765102885352	0.11046393305713324	0.10082099344021955	0.06136114162547023	
10	18	0.190557742364119	0.05756388880047506	0.04204069130645286	0.054460233402964346	0.07443812548902663	0.11663526472613547	0.10458067247678324	0.06255690861668994	
10	19	0.18454629324081298	0.05938394537760463	0.04551628828419962	0.05894553832548337	0.0758435702866829	0.127534895564489	0.08922305879201485	0.06809114149467584	
10	20	0.19064232879974982	0.06379343036818759	0.045147754324764255	0.050442771884672215	0.06577502221711132	0.1121077572242952	0.10637163316786276	0.0657570673959088	
10	21	0.18468840360984623	0.06536429047315634	0.03956075684404001	0.06021192880837429	0.07968841355248252	0.1086749651542972	0.10613009092743694	0.06830965256346447	
10	22	0.17915113103735342	0.07810939712549153	0.03647660893036378	0.054657082583128465	0.07427568276452662	0.10681795445919672	0.10431834330113787	0.06572528923302541	
10	23	0.15718528562607975	0.07337626560871534	0.049665164590548254	0.05371821711663183	0.07606587107506146	0.1139594679083542	0.10385975540477801	0.060597035701690796	
10	24	0.1796639353088493	0.07110205677298916	0.04328951052414105	0.05695973925517369	0.07641747753566894	0.12070369237266086	0.09557900754948043	0.07199701595373015	
10	25	0.17912825100862895	0.07925888983332387	0.04485976113537302	0.05412378990978255	0.07620424727075162	0.10002793723272334	0.11368478582250273	0.06147593599432488	
10	26	0.12759921615934713	0.07187844338590961	0.042786099069688395	0.057771356040728736	0.0796824350984377	0.12302744308073309	0.09891165298512872	0.07298805478522181	
10	27	0.15303210566514178	0.07220631011472854	0.04147470178497028	0.055720532469328496	0.0754744322630092	0.1152877489668933	0.10631503325180063	0.07341541601085375	
10	28	0.1918567801263064	0.04018635674874352	0.053739812534592854	0.05178190058087507	0.08353336408513462	0.09977847208409367	0.10987757802815613	0.060611214363968616	
10	29	0.19727611262848735	0.0670539972274286	0.03911244374633222	0.053632462089312806	0.06718132074442433	0.11720903468354708	0.09909833418877888	0.0684327600509879	
10	30	0.18161972243266936	0.07365081390661879	0.03951257058655586	0.05713588052192574	0.06853157268175604	0.11198410718156636	0.09584873832789768	0.06017103111971095	
10	31	0.17157125233591883	0.06801316070106203	0.04334147702814841	0.05501013241257734	0.07595509071113278	0.11376022780587086	0.10469908773927813	0.06619315867637889	
10	32	0.14800760886749512	0.06787128539840268	0.04515172732665076	0.05656767909038953	0.07856616209894524	0.12000940905595556	0.10012484029705593	0.0645727587530996	
10	33	0.16345013314818607	0.06053053003460343	0.03602225884341572	0.061297461664750356	0.06403724161932761	0.12657218054593608	0.10929658697467666	0.06181095249271371	
10	34	0.18277802560624062	0.07322123418230936	0.050791116043671376	0.04969648514145011	0.08371260067871716	0.11083639901126618	0.08371976339506632	0.06766526290303654	
10	35	0.18639387403327537	0.07661899660369459	0.04722253508076803	0.056573442425402895	0.08186201697380766	0.10756422114251123	0.09390056951332777	0.06639962802952795	
10	36	0.1945834804390979	0.05446512565854104	0.040751658037360576	0.059460623198871014	0.06423301313268753	0.1286236208495179	0.1046206091192311	0.060715534003496476	
10	37	0.18458240038658758	0.06730345910561447	0.044530203429606806	0.05476478986290771	0.0866535900012133	0.10462122635043888	0.11545842736338051	0.06637697089960083	
10	38	0.16866663733132972	0.06342307186647478	0.0539989590116739	0.04557326225588253	0.0962471985449018	0.10415433037358471	0.1064272975884835	0.060315531138440306	
10	39	0.18332500090256065	0.06771916977770938	0.043731188934597015	0.05638119807987469	0.07082640660121868	0.11035750272249367	0.10009277634485712	0.07026631821653095	
10	40	0.19125328601352548	0.07041520024438484	0.04584697052095469	0.05687770884745271	0.08245427569607865	0.12244573559533563	0.09010918915186553	0.05829655196392618	
10	41	0.187877206701493	0.07573956484396356	0.04227232667162089	0.047479624502273755	0.08641485460856865	0.09041410428771919	0.11069560117891819	0.06256785209613237	
10	42	0.1672219821763002	0.07155225292661739	0.049812568554854234	0.05101474723365876	0.07549683115285963	0.10854826503112598	0.10229068010299128	0.0672319555883195	
10	43	0.16848269765858104	0.0721051702591887	0.0483206594260525	0.05362905983144281	0.0827250909461828	0.10906463071454875	0.11083920339090124	0.07437242803462868	
10	44	0.18288888984840693	0.07158593262813283	0.045384753376431185	0.05036900991647405	0.07381506630063829	0.11738712673388568	0.09894151192916122	0.06328083702123599	
10	45	0.18819934005105154	0.07804659516180107	0.044407427912419174	0.05088130964795386	0.09010109866941264	0.09146045504679604	0.10849218744126171	0.06690494511921628	
10	46	0.05966957605114016	0.08997496487254675	0.14710460691917893	0.08959191743887013	0.2215726903990523	0.07986154022331662	0.03259550817120073	0.031042646824686212	
10	47	0.051080117714960745	0.10988593598188871	0.14243406017077315	0.09261871086428276	0.2128302031832258	0.08462486521042001	0.033208943804325104	0.02993406412942692	
10	48	0.07356052955249502	0.09350765316765758	0.14028113278036883	0.09094769442039123	0.20171746758478626	0.08359296017854217	0.03306258767573859	0.02479255801216926	
10	49	0.016739354643729904	0.10878164750162317	0.14679111702717954	0.08298176301443215	0.23865154020569923	0.073923737957629	0.030881178227418524	0.032167688512247966	
10	50	0.05109196263841367	0.10948028895771454	0.13211866252141155	0.09561857809828488	0.2051602511750711	0.08847640403427252	0.03525725547751963	0.0315574246225071	
