X	Y	PC_38_0	PC_38_1	PC_38_2	PC_38_3	PS_38_3	PS_38_4	PS_38_5	PS_38_6
0	24	0.18351192999999993	0.7741896199999998	-0.0	-0.0	-0.0	-0.0	0.017886916999999992	1.3030839999999996e-06	
0	25	0.19738816000000006	0.7636320400000002	0.0042901886000000005	-0.0	0.009958806800000001	-2.0594890000000003e-06	9.659309000000002e-06	-0.0	
0	26	0.1821274899999997	0.7808149599999986	-0.0	0.0020215753999999965	-0.0	4.9639999999999915e-09	-3.1990999999999945e-08	1.5020599999999975e-07	
0	27	0.20284464846217998	0.7755066263673245	-0.0	-0.0	0.00018853195805761425	-6.684017295969744e-08	3.1348854598886004e-07	-0.0	
0	28	0.21124165	0.75592668	-0.0	-0.0	-0.0	0.0072519747	3.6671037e-05	-0.0	
0	29	0.19642544113058932	0.775985441379579	-0.0	0.0033195735263552716	-0.0	-0.0	0.012682126316190276	-0.0	
0	30	0.19506189696207002	0.7592673385777076	-0.0	-0.0	-0.0	0.008096864902589034	0.0026155364059036405	0.0017290974157529947	
0	31	0.17703051713366658	0.7594437716612218	-0.0	0.0018062115387464067	-0.0	-1.710105490181676e-06	-0.0	0.00012346499655272077	
0	32	0.2105547999999999	0.7115751399999998	0.006747273099999998	0.00021044715999999993	1.3049999999999995e-09	-6.122999999999998e-09	-0.0	4.4205699999999984e-07	
0	33	0.19168699314838702	0.7636209485845966	-0.0	0.003197014616477233	-0.0	-0.0	-0.0	9.202189063616682e-05	
0	34	0.163344895732945	0.7863432237046385	0.005182205016533957	-0.0	0.0059830987564206736	-0.0	-0.0	0.0	
0	35	0.2099594317908662	0.7421673234840835	0.00565917536412467	-0.0	-1.3025645819704816e-06	-0.0	1.654649060505606e-05	4.179337836073186e-05	
0	36	0.1758403100000001	0.7950221800000006	-0.0	-0.0	-0.0	-0.0	0.0017181460000000011	1.755360000000001e-07	
0	37	0.19893852	0.75118889	-0.0	0.013522822	-0.0	-0.0	-0.0	0.0057295871	
0	38	0.21376954575073348	0.7404413171910159	-0.0	0.004562026375253371	-0.0	-0.0	-0.0	0.017395534087152203	
0	39	0.19225141050421712	0.753604814975729	0.007563089615860138	0.0021873936939883066	-0.0	0.00048270285081633297	-0.0	-0.0	
0	40	0.19241946999999976	0.764674429999999	0.0026005677999999966	5.725099999999992e-07	-0.0	-0.0	0.005174175599999993	0.00687597839999999	
0	41	0.18049795248587444	0.7657471162644168	-0.0	-0.0	0.01252656229011871	-0.0	0.0073844912722390655	-0.0	
0	42	0.20215412466386282	0.7694362985713131	-0.0	-0.0	-0.0	-0.0	-0.0	0.008533975270618964	
0	43	0.20825519372076867	0.7720219624927368	-0.0	5.790911149195133e-05	-0.0	0.0036103375953551132	-0.0	-0.0	
0	44	0.1926452853555567	0.7688071377447458	0.0002185265642903304	6.801741770920782e-05	0.0017345956080528112	0.0039472370810185835	-0.0	-0.0	
0	45	0.15942761642863368	0.7613248999765438	0.007733318489068437	0.0017621340758955531	-0.0	0.007450017915888324	-0.0	0.006039745088554769	
0	46	0.13384257000000013	0.7653416000000008	0.0027054293000000032	0.00897963810000001	-0.0	-0.0	0.014094657000000016	-0.0	
0	47	0.20495044021173298	0.7287321657756467	0.002058620488277798	-0.0	-0.0	0.0028618735480757393	-0.0	0.0036614645818356835	
0	48	0.17017647000000002	0.7657592600000003	0.003435477100000001	-0.0	0.005390883600000001	-0.0	0.008917060300000001	0.005033154200000001	
0	49	0.19373801850846867	0.7455375045296363	0.0002983255975326999	0.004793884259780293	0.0007723341195610521	0.019767337810208903	-0.0	7.323774749346197e-05	
0	50	0.1850533050274312	0.7720783566250811	0.0017781332546267573	0.0019094924322288905	-0.0	-0.0	-0.0	0.017177753744031587	
0	51	0.2141784968261279	0.7371449802382237	-0.0	-0.0	-0.0	0.0001183684286803672	-0.0	-0.0	
0	52	0.19886141832318524	0.7569874346307509	0.017480736218345345	0.0024011185412020713	-0.0	0.0011495676838954069	-0.0	0.0028368417100998735	
0	53	0.15253572999999998	0.7670812699999998	0.0020472404999999994	-0.0	0.020801884999999996	0.003392398599999999	-0.0	-0.0	
0	54	0.16606689999999996	0.7778206899999998	-1.1226949999999997e-06	5.6342079999999996e-06	4.670449999999999e-07	-2.1905829999999996e-06	-0.0	2.8981521999999994e-05	
0	55	0.15245798422256818	0.7920657698946401	-0.0	0.0001314086764713169	0.0030580093221336184	0.001912974992853106	-0.0	0.005308232691991658	
0	56	0.19221215000000014	0.7454626400000004	0.004455157400000002	-0.0	0.0008755877600000006	0.005143049800000003	-0.0	0.0038543721000000026	
0	57	0.19215301999999998	0.7647398499999999	-0.0	-0.0	-0.0	-0.0	0.011392430999999998	-0.0	
0	58	0.1671138799999999	0.7486525199999996	0.027784554999999985	-0.0	0.00016398384999999992	-0.0	-0.0	0.0022330574999999985	
0	59	0.21852377999999986	0.7447745599999995	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	
0	60	0.17535916536316665	0.7765525024387152	-0.0	0.0023686061785690347	-0.0	-0.0	9.481993791199459e-05	-0.0	
0	61	0.1539377854072929	0.7741324013950153	-0.0	-0.0	-0.0	-0.0	0.026748637644647928	-0.0	
0	62	0.19277033999999996	0.7709098299999998	-0.0	-0.0	-1.4415819999999996e-06	-0.0	-0.0	0.0011614789999999998	
0	63	0.20307086999999996	0.7487660399999999	0.020696733999999998	-0.0	0.0031263031999999996	-0.0	0.005787965999999999	-0.0	
0	64	0.1553974204993309	0.7811869358753741	0.011905598598105688	0.018132992745596127	-0.0	-0.0	0.006238135826195163	0.0004797439330699897	
0	65	0.20461066000000008	0.7486502000000004	0.006095116600000002	-0.0	-0.0	0.006841718200000004	0.0033003440000000015	0.018459901000000008	
0	66	0.19489035956028095	0.7824144536534907	0.009198370319432183	-0.0	5.016418044628048e-05	-0.0	-0.0	-0.0	
0	67	0.20061783617268608	0.7577827321278913	-0.0	0.012010470226371915	-0.0	0.0012593029011898468	-0.0	2.61275302825156e-06	
0	68	0.21741272915282014	0.7193514971475674	-0.0	-0.0	-0.0	-0.0	0.005360474478408126	-0.0	
0	69	0.21009999	0.75155017	0.0076708991	-0.0	-0.0	-0.0	-0.0	-0.0	
0	70	0.19294568999999986	0.7634959399999994	-0.0	-0.0	-0.0	-0.0	-0.0	0.018673738999999988	
0	71	0.18671325000000008	0.7587653600000004	-0.0	-0.0	-0.0	-0.0	-0.0	0.013796022000000007	
0	72	0.21893928999999981	0.7380921899999994	0.006383957899999994	-0.0	0.0030881344999999973	-0.0	-0.0	-0.0	
0	73	0.19223762790493057	0.763178923500138	-0.0	-5.402546120725507e-07	-0.0	1.546218909334766e-06	-0.0	2.4000256874731806e-05	
0	74	0.18783775000000016	0.7747357700000007	-0.0	8.207450700000006e-05	-0.0	-0.0	0.006676987500000006	-0.0	
0	75	0.18970460944447254	0.7664013832205818	0.00042390776803219584	0.015041925172595108	-0.0	-0.0	-0.0	-0.0	
0	76	0.20607261549870198	0.7624669212789548	-0.0	-0.0	-0.0	-0.0	-0.0	0.0042168531557954	
0	77	0.19680444000000014	0.7550282000000006	-0.0	-0.0	0.0009840940900000008	-0.0	-0.0	0.014010452000000008	
0	78	0.17481067529639516	0.7422057373709439	0.005224446926202454	-0.0	0.008375357992823414	-0.0	-0.0	0.0077666353805237	
0	79	0.21023832000000006	0.7620287400000002	-0.0	0.004599305000000001	-0.0	0.008399595400000001	-0.0	3.831389000000001e-06	
0	80	0.20801478144998592	0.7331858984294519	0.011765876539796211	-0.0	-0.0	-0.0	0.011818645491915077	-0.0	
0	81	0.2212184900000001	0.7448304400000003	-0.0	-0.0	-1.5494450000000005e-06	-0.0	-0.0	0.0012483840000000006	
0	82	0.19689372566803054	0.6915544873371277	0.016226098118411778	-0.0	-0.0	-0.0	-0.0	0.008903593112039398	
1	0	0.15680139033120238	0.77045932693485	-0.0	0.007441102221545558	-0.0	-0.0	0.011156576351522842	-0.0	
1	1	0.17854634732344205	0.7788772177871252	0.003936987465799144	9.397058659286236e-06	-0.0	0.0020296064767881196	1.2221425879798677e-05	3.4582455909797215e-07	
1	2	0.20182376000000005	0.7534862200000002	-0.0	0.003263227000000001	-0.0	-0.0	0.0004564884900000001	-0.0	
1	3	0.21361552999999978	0.7484387599999992	0.01084383299999999	-0.0	3.6913699999999963e-07	-1.7313659999999983e-06	-0.0	0.00012499993999999986	
1	4	0.19378570997520703	0.7797670049606593	-0.0	-0.0	-0.0	-0.0	0.006270063583851874	-0.0	
1	5	0.20035245792118378	0.7835957645249749	-0.0	0.002120069707074445	-0.0	-0.0	-0.0	0.002786073309612766	
1	6	0.21742337358002678	0.7378786730799283	-0.0	0.007121646661889289	0.002981090925606584	0.004683239726765515	-0.0	-0.0	
1	7	0.16764735588530294	0.7852051281104251	0.00532524583106299	-0.0	4.0240643199878624e-08	-2.7145008910428857e-07	1.273141923165244e-06	-0.0	
1	8	0.18299319000000003	0.7733702400000002	-0.0	0.006205246400000002	-0.0	0.0072218603000000015	-0.0	0.00029377408000000007	
1	9	0.17648949000000003	0.7883964900000002	-0.0	0.016719942000000005	-0.0	-0.0	-0.0	-0.0	
1	10	0.1999047392834893	0.7697464229498944	-0.0	-0.0	-0.0	-0.0	0.0025160192270592126	0.00030437761064578545	
1	11	0.20334557999999994	0.7520019399999998	-0.0	-0.0	-0.0	0.0005130113499999998	0.011362910999999996	-0.0	
1	12	0.186410474421891	0.76013961726638	0.0030933233032320513	-0.0	-0.0	-0.0	0.0018959504820070556	0.0056976704035079494	
1	13	0.18917071667949995	0.7704438452911307	0.007937937208445933	-0.0	-0.0	-0.0	-0.0	0.006803818985795949	
1	14	0.1857081199999998	0.7643908799999992	-0.0	-0.0	-0.0	-0.0	0.004524090599999996	0.00015800596999999983	
1	15	0.20465935328019227	0.7633267132828611	-0.0	0.0004086837143689572	-0.0	0.011041814217529719	0.0052390527747602994	0.00526527465230683	
1	16	0.18483404759735997	0.7702719960769722	-0.0	-0.0	-0.0	-0.0	0.007802498486400095	0.007270032572961431	
1	17	0.1840870599999998	0.7728348899999992	0.003658510399999996	-0.0	-0.0	-0.0	-0.0	0.012418011999999987	
1	18	0.20062037032129595	0.7419023767417844	-0.0	-0.0	-0.0	-0.0	-0.0	0.010107277888573938	
1	19	0.17679527999999983	0.7750604299999994	0.005376727799999995	0.010721786999999991	-0.0	0.005196629799999995	-0.0	0.006328619199999995	
1	20	0.19934174000000007	0.7516010400000004	-2.067489000000001e-06	-0.0	-0.0	-0.0	0.004328829900000002	0.01630089100000001	
1	21	0.20349826011980254	0.7620051812264266	0.0041833897977481	-0.0	0.0032051537463677715	-0.0	-0.0	0.0	
1	22	0.18564298000000012	0.7675566600000006	0.004691897900000004	-0.0	-0.0	0.018562104000000013	-0.0	0.008601034700000005	
1	23	0.18400365489462966	0.7640405658465891	-0.0	0.004086024695329183	-0.0	0.0009080808056655844	-0.0	0.0013158805232678364	
1	24	0.18190070051662127	0.7554986643319788	0.0051992518893929284	-0.0	0.00042625945108041674	-0.0	0.0033817670679005926	-0.0	
1	25	0.165859	0.7726445	-0.0	-0.0	-4.059681e-06	-0.0	0.00095791511	0.015178639	
1	26	0.19661426619788555	0.7516220214712168	0.00997514801348075	0.0037453445148327154	0.0003724229668979905	0.00026325640482825963	-0.0	2.852993310654928e-05	
1	27	0.22494702325979976	0.7361315239922095	0.013944887878447035	-0.0	0.0013360456324961244	-0.0	0.0005425900451808177	-0.0	
1	28	0.18098364	0.75198222	-0.0	-0.0	-0.0	-0.0	0.019114517	0.0029080599	
1	29	0.1690521871561357	0.7970289010627805	-0.0	-0.0	-0.0	-0.0	0.004391515855490707	0.003283057749971903	
1	30	0.1911553140118356	0.7545315186595756	0.010043808263640631	-0.0	-0.0	-0.0	-0.0	0.01339792610932099	
1	31	0.1905247697872628	0.7577837798505794	-0.0	-0.0	-0.0	0.0019943688004257173	-0.0	0.021641543917260423	
1	32	0.2031845499999999	0.7389267299999996	0.007671888799999997	0.008496754599999996	0.005510373699999997	9.784319299999997e-05	-0.0	-0.0	
1	33	0.19136431849404706	0.7747193233707045	0.006536548468494333	-0.0	0.008020284657061057	-0.0	0.003563702408222264	-0.0	
1	34	0.17170412999999998	0.7584205499999999	-0.0	0.014976183999999998	-0.0	0.0023459817999999994	0.014146493999999999	-0.0	
1	35	0.20640697000000008	0.7487339300000003	-0.0	-0.0	-0.0	-0.0	0.010931683000000005	0.010143930000000006	
1	36	0.20726448737851483	0.7499026964035006	-0.0	0.006882143272992393	-0.0	0.0005450292119012218	-0.0	-0.0	
1	37	0.22338006999999996	0.7463435599999999	-0.0	-0.0	-0.0	-0.0	0.013556608999999999	-0.0	
1	38	0.19731570303596	0.7608969542192339	-0.0	-1.492990065450841e-06	-6.322986484416016e-07	4.479707836746026e-06	-0.0	2.4774199198448948e-06	
1	39	0.21164503999999992	0.7632283899999998	-0.0	-0.0	-0.0	-0.0	0.0	0.004006716999999998	
1	40	0.15775505999999984	0.7755927599999991	0.012033778999999986	0.004857090599999995	-0.0	0.0001901216599999998	-1.688499999999998e-08	7.92819999999999e-08	
1	41	0.18183928577930333	0.7573444413363319	6.151631507660229e-05	-0.0	3.0315247998491266e-08	-1.565127209060293e-07	2.2053011637619793e-07	-0.0	
1	42	0.14668424	0.7487607	-0.0	-0.0	-0.0	-0.0	-0.0	0.017549235	
1	43	0.17427604999999996	0.7829156099999998	-0.0	0.0021711251999999995	0.0029108292999999994	-0.0	-0.0	0.011426152999999998	
1	44	0.1946016999999999	0.7614421499999997	0.0046256564999999986	-0.0	0.005357425399999997	-0.0	-0.0	0.0038480389999999984	
1	45	0.17816183999999982	0.7767771399999993	-0.0	-0.0	-0.0	-0.0	0.01159780599999999	0.0017752480999999984	
1	46	0.1665175266489548	0.7901871626400033	-0.0	0.007175105334561515	0.010601382752929952	8.690360186389535e-06	-3.112372709229806e-06	1.4613407637952231e-05	
1	47	0.17967724000000007	0.7561973300000003	-0.0	3.951376000000002e-06	0.0030294555000000014	0.006080458500000003	0.005151213000000003	0.00023281460000000012	
1	48	0.19343008942285686	0.7618458243664841	0.0026035808181155686	-0.0	-0.0	-0.0	-0.0	0.004333259322892948	
1	49	0.21589698000000004	0.7508882300000003	-0.0	0.0006256932700000001	-0.0	-0.0	0.009427822200000002	0.0007575453400000003	
1	50	0.18030991000000002	0.7735156100000002	0.025291899000000007	0.0016714219000000005	-0.0	-0.0	0.006119734800000002	-0.0	
1	51	0.18094386000000004	0.7877157400000002	-0.0	1.4645339000000004e-05	-2.6731380000000005e-06	-3.328035000000001e-06	1.5608982000000003e-05	-0.0	
1	52	0.1888442340612679	0.734560147139045	-0.0	0.004146206455142438	-0.0	0.004038399677974972	0.0007505483907481222	-0.0	
1	53	0.20520351361108172	0.7328226030765563	-0.0	-0.0	5.70114877775842e-07	-0.0	-0.0	0.017718331422394873	
1	54	0.17475157999999988	0.7584669499999994	0.0001380131799999999	-0.0	0.011622497999999993	-0.0	-0.0	0.012993169999999991	
1	55	0.17105170148694174	0.7815168518066351	-0.0	-0.0	-0.0	-0.0	-0.0	0.0047681169120292475	
1	56	0.21228483167616183	0.757711295626823	-0.0	-0.0	-0.0	0.004614446244248695	-0.0	0.009856638714126715	
1	57	0.16378798999999997	0.8094822899999998	-0.0	-0.0	-0.0	-0.0	-0.0	0.0013628450999999997	
1	58	0.18438608186780525	0.7615486941397956	0.004877392148013781	-0.0	-0.0	0.0010477956944977746	-0.0	-0.0	
1	59	0.17027457737486063	0.7461939985100973	-0.0	9.133692768964133e-05	-0.0	-0.0	-0.0	0.00020512838707312372	
1	60	0.18311945000000007	0.7563585200000004	0.006567452000000002	-0.0	0.014824467000000006	-0.0	0.0002764940800000001	2.7260030000000014e-06	
1	61	0.19443406999999982	0.7658796399999993	-0.0	-0.0	-0.0	-0.0	0.006955356899999994	0.0009832862899999992	
1	62	0.17830248653977432	0.7674026522991589	0.009530608222258449	-1.7442828378977625e-07	1.1113455662979076e-05	5.2409584949978e-07	-0.0	-0.0	
1	63	0.17475254999999992	0.7782690099999997	0.002134987699999999	-0.0	0.00015142396999999995	-0.0	1.7534053999999993e-05	-0.0	
1	64	0.17696984390834825	0.7923197339187954	1.3070659801155451e-07	-0.0	-0.0	-0.0	-0.0	0.011408229270037276	
1	65	0.21107035999999973	0.736397359999999	0.0069039707999999905	0.009029266299999988	0.0006076755599999993	-0.0	0.006764276999999991	0.006947190299999991	
1	66	0.1786754300000001	0.7685411800000006	-0.0	-0.0	-0.0	0.0032981996000000023	-0.0	0.0005061085000000003	
1	67	0.21633115000000014	0.7527439800000005	-0.0	0.0019548955000000014	-0.0	-0.0	0.0007577125000000005	9.623906000000006e-06	
1	68	0.17761712971800556	0.7700749529820692	0.02888607672183789	-0.0	9.840888040009167e-05	-0.0	-0.0	0.00754081121236455	
1	69	0.16713108000000007	0.7728474500000003	-0.0	-0.0	-0.0	-0.0	-0.0	0.004491650200000002	
1	70	0.16990204000000003	0.7596704100000002	-0.0	0.003580238100000001	-0.0	0.0042148488000000005	-0.0	0.011834296000000003	
1	71	0.18723820999999988	0.7864884499999995	0.0002859828699999998	-0.0	0.0005715627899999995	-0.0	2.8001399999999982e-06	4.3123999999999976e-08	
1	72	0.1854480801124476	0.7699121297071341	0.0066463217906805195	0.006686167421757096	-0.0	-0.0	0.005137047447251252	-0.0	
1	73	0.15697326000000003	0.7470295000000001	0.00013431358000000004	-0.0	-0.0	-0.0	0.004554009900000001	-0.0	
1	74	0.19884389000000005	0.7394456200000001	-0.0	-0.0	0.011495438000000002	-0.0	-0.0	-0.0	
1	75	0.21091984573325373	0.7367845926735956	0.011467032223133056	0.004700688206154266	-0.0	0.00012094143163783129	5.834423268345642e-05	-0.0	
1	76	0.15362351595170584	0.7676001480149851	-0.0	0.006927641957940628	0.0032300961953738356	8.430609855700066e-05	-0.0	-0.0	
1	77	0.1805171903798822	0.7427727377699085	-0.0	-0.0	-0.0	-0.0	-0.0	0.022856411680470826	
1	78	0.19539326999999995	0.7091350299999999	0.00027534197999999995	0.0026342292999999998	0.0021988641999999997	-0.0	0.004384979699999999	0.0040623989999999995	
1	79	0.18929104000000005	0.7766288000000002	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	
1	80	0.20213623273024883	0.6996352892166646	-0.0	0.0005132582076058075	-0.0	0.011631615124617184	-0.0	-0.0	
1	81	0.1824876899999999	0.7539744599999996	-0.0	0.004506668699999997	0.0035325081999999976	-0.0	0.007228098199999995	-0.0	
1	82	0.17989383773709178	0.766863250542379	-0.0	0.008428438579281753	-0.0	0.006370482452994538	-0.0	2.436177953168645e-06	
2	0	0.1908284344653008	0.7724148194891498	0.0002398618532524616	-0.0	0.011376129465416985	-0.0	6.94941955864389e-05	-0.0	
2	1	0.18717428999999997	0.7752196099999998	-0.0	-0.0	-0.0	-0.0	0.016363986999999997	-0.0	
2	2	0.20383856999999994	0.7178749099999999	-0.0	0.0005104250499999999	-0.0	-0.0	0.015142950999999997	0.0018591144999999996	
2	3	0.1665460428859783	0.7705866253521628	5.954712397925857e-07	-2.0946630331189036e-06	-0.0	-0.0	-0.0	0.0025174367182489096	
2	4	0.19684353999999993	0.7658785199999997	-0.0	-0.0	1.7743999999999993e-08	-1.1969799999999994e-07	5.614029999999998e-07	-0.0	
2	5	0.2139397899999999	0.7510741999999997	-0.0	-0.0	-0.0	-0.0	0.008301243599999996	-0.0	
2	6	0.18999101000000004	0.7704118500000002	0.0023193479000000006	-0.0	-0.0	-0.0	0.003354694900000001	0.007783445200000002	
2	7	0.17961638999999996	0.7924567199999999	-0.0	-0.0	-0.0	-0.0	0.005841370599999999	-0.0	
2	8	0.18507624619861826	0.7471060203746563	0.0012008653416243206	-0.0	0.016217009209897333	-0.0	1.6347786180379616e-06	-0.0	
2	9	0.22513607999999985	0.7447117299999996	0.00033277865999999985	0.0016520286999999992	0.0015348348999999991	-0.0	0.004806988499999997	8.418914999999994e-06	
2	10	0.17739521833156272	0.7868382916132203	-0.0	-0.0	-0.0	-0.0	0.006257774472125434	-0.0	
2	11	0.19017332553581812	0.7823586003705703	0.0014355369119037347	0.003144687327699821	-0.0	-0.0	0.002100475091744119	0.0051386374518767606	
2	12	0.16133803999999996	0.7741985199999998	-0.0	0.014929755999999997	-0.0	0.004565859499999999	-0.0	0.0023059386999999994	
2	13	0.18568957	0.76116242	-0.0	-0.0	0.0021318659	0.010066779	-0.0	3.625213e-06	
2	14	0.18873274538320184	0.7524649000575444	0.003606598856105783	-0.0	-0.0	0.0005846994545455071	0.003443660850286144	-0.0	
2	15	0.17779266999999993	0.7839579399999996	0.0031967295999999986	0.012285356999999995	-0.0	-0.0	-0.0	-0.0	
2	16	0.18192923000000008	0.7719697600000003	0.0031439634000000015	-0.0	0.0065846357000000025	-0.0	-0.0	-0.0	
2	17	0.18195610999999984	0.7276135499999994	0.001119322999999999	-0.0	-0.0	-0.0	0.010389752999999991	-0.0	
2	18	0.17018058493525334	0.7921324909055321	0.003352808567550016	-0.0	-0.0	0.0045617752038895915	-0.0	-0.0	
2	19	0.21685831999999997	0.7396071399999999	-0.0	-0.0	-0.0	-0.0	0.0012154306999999998	0.007151503599999999	
2	20	0.21544278899385033	0.7306211714073406	-0.0	-0.0	-0.0	-0.0	0.010014725836080388	2.8120503618621173e-05	
2	21	0.20248707811872713	0.7595258068723998	-0.0	-0.0	0.0010714439405473967	-0.0	0.009002653201586082	0.004832287323546568	
2	22	0.19114997000000009	0.7703051300000003	-0.0	-0.0	-0.0	-0.0	0.012423522000000005	-0.0	
2	23	0.22269906999999994	0.7307015499999999	-0.0	2.4760008999999995e-05	-0.0	-0.0	-0.0	0.003110755799999999	
2	24	0.20455229000000008	0.7690404600000004	-0.0	-0.0	-5.0670000000000025e-09	-0.0	3.658120000000002e-07	-0.0	
2	25	0.14472981000000001	0.7762826600000002	-0.0	-0.0	-0.0	-0.0	0.012210759000000003	-0.0	
2	26	0.21915242000000004	0.6931712300000001	-0.0	0.0035668409000000007	-0.0	-0.0	-0.0	0.0051246194000000005	
2	27	0.20878068999999982	0.7360511399999995	-0.0	0.008192317599999993	-0.0	-0.0	-0.0	0.0003541311799999997	
2	28	0.18318623999999997	0.7294960499999998	-0.0	-0.0	-0.0	0.021526657999999997	0.006287947299999998	0.008356040999999998	
2	29	0.18307740678180134	0.7620457371136496	3.221046832110497e-06	-0.0	0.010606690861285482	-0.0	-0.0	0.021844908297529074	
2	30	0.19129664999999987	0.7605868199999994	-0.0	0.012063382999999992	-0.0	-0.0	0.006369971699999995	0.0001199527899999999	
2	31	0.18516634941205917	0.7764442379916876	-0.0	-0.0	-0.0	-0.0	0.0	0.0021656986652829626	
2	32	0.21417695863263675	0.7068491533545331	0.001642802453425791	-0.0	0.007641966161278484	-0.0	0.007359020330341652	-0.0	
2	33	0.22453199102970742	0.731068156407314	-0.0	-0.0	-0.0	-0.0	0.016478244294163613	-0.0	
2	34	0.1797830199999998	0.7529852399999991	0.01885196199999998	0.0006120017599999994	-0.0	9.672895999999989e-05	0.0022402718999999975	-0.0	
2	35	0.1689542403925266	0.774752645336351	-0.0	0.008787774939918024	0.0010552112558444326	-0.0	0.008890993288583348	1.6491178685007076e-07	
2	36	0.19368031895796867	0.773831734700826	-0.0	-0.0	-0.0	0.0004250398022450875	-0.0	4.259727529433318e-07	
2	37	0.18972847560920944	0.7332450214108766	-0.0	0.0007983812086656449	-0.0	0.002132793166746277	0.007224707577501557	1.1069748751808366e-05	
2	38	0.18328698000000007	0.7840446200000003	-0.0	0.010367981000000005	0.0014257940000000006	3.927257000000002e-06	4.9190000000000026e-09	-0.0	
2	39	0.19601784673326858	0.7663844458621558	-0.0	-0.0	-0.0	0.00031206570693206295	-0.0	9.342562941022851e-05	
2	40	0.19193386564769735	0.7328692414008453	-0.0	-0.0	-4.320671899919776e-06	-0.0	-0.0	0.003481155021983375	
2	41	0.18146928968653572	0.7425994328286478	-0.0	-0.0	0.007800931266432935	-0.0	0.0004390543234141497	-0.0	
2	42	0.1683073599999999	0.7763932099999996	0.0035109422999999983	-0.0	0.0030978876999999986	-0.0	0.011721539999999996	0.0026562783999999986	
2	43	0.21005233999999964	0.7663337599999988	-0.0	-0.0	-0.0	0.0005739415099999991	-0.0	-0.0	
2	44	0.19163032999999985	0.7533595399999995	-0.0	-0.0	-0.0	5.930286599999996e-05	-0.0	-0.0	
2	45	0.17373835586242495	0.7712421192296729	-0.0	0.006867531653561101	-0.0	0.0045986220734263745	1.3106777799436067e-05	-0.0	
